Feature,Average Pointwise Mutual Information
job that thats not a,-inf
that thats not a problem,-inf
thats not a problem </s>,-inf
not a problem </s> </s>,-inf
a problem </s> </s> </s>,-inf
problem </s> </s> </s> </s>,-inf
soldiers,-inf
committing,-inf
suicide,-inf
<s> <s> weve got an,-inf
<s> weve got an average,-inf
weve got an average of,-inf
got an average of 5,-inf
an average of 5 600,-inf
average of 5 600 soldiers,-inf
of 5 600 soldiers committing,-inf
5 600 soldiers committing suicide,-inf
600 soldiers committing suicide thats,-inf
soldiers committing suicide thats about,-inf
committing suicide thats about 20,-inf
suicide thats about 20 a,-inf
thats about 20 a day,-inf
about 20 a day </s>,-inf
20 a day </s> </s>,-inf
congressmen,-inf
agents,-inf
<s> <s> there have even,-inf
<s> there have even been,-inf
there have even been republican,-inf
have even been republican congressmen,-inf
even been republican congressmen who,-inf
been republican congressmen who have,-inf
republican congressmen who have said,-inf
congressmen who have said if,-inf
who have said if you,-inf
have said if you give,-inf
said if you give us,-inf
if you give us more,-inf
you give us more money,-inf
give us more money we,-inf
us more money we dont,-inf
more money we dont know,-inf
money we dont know where,-inf
we dont know where we,-inf
dont know where we would,-inf
know where we would even,-inf
where we would even put,-inf
we would even put additional,-inf
would even put additional border,-inf
even put additional border patrol,-inf
put additional border patrol agents,-inf
additional border patrol agents </s>,-inf
border patrol agents </s> </s>,-inf
patrol agents </s> </s> </s>,-inf
agents </s> </s> </s> </s>,-inf
fifteen,-inf
master,-inf
locks,-inf
unionized,-inf
running,-inf
capacity,-inf
<s> <s> <s> <s> today,-inf
<s> <s> <s> today for,-inf
<s> <s> today for the,-inf
<s> today for the first,-inf
today for the first time,-inf
the first time in fifteen,-inf
first time in fifteen years,-inf
time in fifteen years master,-inf
in fifteen years master locks,-inf
fifteen years master locks unionized,-inf
years master locks unionized plant,-inf
master locks unionized plant in,-inf
locks unionized plant in milwaukee,-inf
unionized plant in milwaukee is,-inf
plant in milwaukee is running,-inf
in milwaukee is running at,-inf
milwaukee is running at full,-inf
is running at full capacity,-inf
running at full capacity </s>,-inf
at full capacity </s> </s>,-inf
full capacity </s> </s> </s>,-inf
capacity </s> </s> </s> </s>,-inf
reed,-inf
<s> <s> <s> <s> tom,-inf
<s> <s> <s> tom reed,-inf
<s> <s> tom reed has,-inf
<s> tom reed has actually,-inf
tom reed has actually voted,-inf
reed has actually voted for,-inf
has actually voted for every,-inf
actually voted for every single,-inf
voted for every single trade,-inf
for every single trade deal,-inf
every single trade deal that,-inf
single trade deal that has,-inf
trade deal that has ever,-inf
deal that has ever come,-inf
that has ever come before,-inf
has ever come before him,-inf
ever come before him in,-inf
come before him in any,-inf
before him in any form,-inf
him in any form </s>,-inf
in any form </s> </s>,-inf
any form </s> </s> </s>,-inf
form </s> </s> </s> </s>,-inf
authorities,-inf
confirm,-inf
<s> <s> <s> isis camp,-inf
<s> <s> isis camp a,-inf
<s> isis camp a few,-inf
isis camp a few miles,-inf
camp a few miles from,-inf
a few miles from texas,-inf
few miles from texas mexican,-inf
miles from texas mexican authorities,-inf
from texas mexican authorities confirm,-inf
texas mexican authorities confirm </s>,-inf
mexican authorities confirm </s> </s>,-inf
authorities confirm </s> </s> </s>,-inf
confirm </s> </s> </s> </s>,-inf
projections,-inf
estimate,-inf
overhaul,-inf
76,-inf
940,-inf
originally,-inf
claimed,-inf
<s> <s> <s> <s> new,-inf
<s> <s> <s> new federal,-inf
<s> <s> new federal projections,-inf
<s> new federal projections estimate,-inf
new federal projections estimate that,-inf
federal projections estimate that the,-inf
projections estimate that the health,-inf
estimate that the health care,-inf
that the health care overhaul,-inf
the health care overhaul will,-inf
health care overhaul will cost,-inf
care overhaul will cost 1,-inf
overhaul will cost 1 76,-inf
will cost 1 76 trillion,-inf
cost 1 76 trillion over,-inf
1 76 trillion over 10,-inf
76 trillion over 10 years,-inf
trillion over 10 years well,-inf
over 10 years well above,-inf
10 years well above the,-inf
years well above the 940,-inf
well above the 940 billion,-inf
above the 940 billion democrats,-inf
the 940 billion democrats originally,-inf
940 billion democrats originally claimed,-inf
billion democrats originally claimed </s>,-inf
democrats originally claimed </s> </s>,-inf
originally claimed </s> </s> </s>,-inf
claimed </s> </s> </s> </s>,-inf
payne,-inf
pallone,-inf
<s> <s> <s> say new,-inf
<s> <s> say new jersey,-inf
<s> say new jersey reps,-inf
say new jersey reps donald,-inf
new jersey reps donald payne,-inf
jersey reps donald payne and,-inf
reps donald payne and frank,-inf
donald payne and frank pallone,-inf
payne and frank pallone are,-inf
and frank pallone are socialists,-inf
frank pallone are socialists who,-inf
pallone are socialists who are,-inf
<s> <s> <s> the unemployment,-inf
<s> <s> the unemployment rate,-inf
<s> the unemployment rate may,-inf
the unemployment rate may be,-inf
unemployment rate may be as,-inf
rate may be as high,-inf
may be as high as,-inf
be as high as 42,-inf
as high as 42 percent,-inf
high as 42 percent </s>,-inf
as 42 percent </s> </s>,-inf
42 percent </s> </s> </s>,-inf
fingerprints,-inf
thing,-inf
<s> <s> <s> <s> common,-inf
<s> <s> <s> common core,-inf
<s> <s> common core is,-inf
<s> common core is not,-inf
common core is not from,-inf
core is not from the,-inf
is not from the federal,-inf
not from the federal government,-inf
from the federal government they,-inf
the federal government they do,-inf
federal government they do not,-inf
government they do not have,-inf
they do not have their,-inf
do not have their fingerprints,-inf
not have their fingerprints on,-inf
have their fingerprints on this,-inf
their fingerprints on this thing,-inf
fingerprints on this thing at,-inf
on this thing at all,-inf
this thing at all </s>,-inf
thing at all </s> </s>,-inf
at all </s> </s> </s>,-inf
all </s> </s> </s> </s>,-inf
indeed,-inf
<s> <s> <s> <s> social,-inf
<s> <s> <s> social security,-inf
<s> <s> social security is,-inf
<s> social security is indeed,-inf
social security is indeed a,-inf
security is indeed a ponzi,-inf
is indeed a ponzi scheme,-inf
indeed a ponzi scheme </s>,-inf
a ponzi scheme </s> </s>,-inf
ponzi scheme </s> </s> </s>,-inf
scheme </s> </s> </s> </s>,-inf
brags,-inf
independent,-inf
agency,-inf
investigate,-inf
course,-inf
<s> says scott walker brags,-inf
says scott walker brags a,-inf
scott walker brags a lot,-inf
walker brags a lot about,-inf
brags a lot about having,-inf
a lot about having an,-inf
lot about having an independent,-inf
about having an independent agency,-inf
having an independent agency investigate,-inf
an independent agency investigate police,-inf
independent agency investigate police shootings,-inf
agency investigate police shootings of,-inf
investigate police shootings of course,-inf
police shootings of course he,-inf
shootings of course he didnt,-inf
of course he didnt fund,-inf
course he didnt fund it,-inf
he didnt fund it </s>,-inf
didnt fund it </s> </s>,-inf
fund it </s> </s> </s>,-inf
<s> <s> what the arizona,-inf
<s> what the arizona law,-inf
what the arizona law does,-inf
the arizona law does is,-inf
arizona law does is make,-inf
law does is make a,-inf
does is make a state,-inf
is make a state crime,-inf
make a state crime out,-inf
a state crime out of,-inf
state crime out of something,-inf
crime out of something that,-inf
out of something that already,-inf
of something that already is,-inf
something that already is a,-inf
that already is a federal,-inf
already is a federal crime,-inf
is a federal crime </s>,-inf
attitude,-inf
sanctity,-inf
celebrations,-inf
eleven,-inf
yeah,-inf
<s> <s> <s> when the,-inf
<s> <s> when the country,-inf
<s> when the country was,-inf
when the country was founded,-inf
the country was founded congress,-inf
country was founded congress had,-inf
was founded congress had exactly,-inf
founded congress had exactly the,-inf
congress had exactly the same,-inf
had exactly the same attitude,-inf
exactly the same attitude about,-inf
the same attitude about the,-inf
same attitude about the sanctity,-inf
attitude about the sanctity of,-inf
about the sanctity of christmas,-inf
the sanctity of christmas celebrations,-inf
sanctity of christmas celebrations that,-inf
of christmas celebrations that a,-inf
christmas celebrations that a 7,-inf
celebrations that a 7 eleven,-inf
that a 7 eleven does,-inf
a 7 eleven does today,-inf
7 eleven does today yeah,-inf
eleven does today yeah were,-inf
does today yeah were open,-inf
today yeah were open </s>,-inf
yeah were open </s> </s>,-inf
were open </s> </s> </s>,-inf
open </s> </s> </s> </s>,-inf
dade,-inf
educating,-inf
<s> <s> <s> in miami,-inf
<s> <s> in miami dade,-inf
<s> in miami dade county,-inf
in miami dade county we,-inf
miami dade county we spend,-inf
dade county we spend at,-inf
county we spend at our,-inf
we spend at our school,-inf
spend at our school system,-inf
at our school system over,-inf
our school system over 20,-inf
school system over 20 million,-inf
system over 20 million every,-inf
over 20 million every year,-inf
20 million every year educating,-inf
million every year educating recent,-inf
every year educating recent immigrants,-inf
year educating recent immigrants </s>,-inf
educating recent immigrants </s> </s>,-inf
recent immigrants </s> </s> </s>,-inf
omnibus,-inf
<s> <s> <s> the omnibus,-inf
<s> <s> the omnibus bill,-inf
<s> the omnibus bill has,-inf
the omnibus bill has only,-inf
omnibus bill has only 3,-inf
bill has only 3 8,-inf
has only 3 8 billion,-inf
only 3 8 billion in,-inf
3 8 billion in earmarks,-inf
8 billion in earmarks </s>,-inf
billion in earmarks </s> </s>,-inf
in earmarks </s> </s> </s>,-inf
earmarks </s> </s> </s> </s>,-inf
<s> <s> <s> <s> trump,-inf
<s> <s> <s> trump proposed,-inf
<s> <s> trump proposed enacting,-inf
<s> trump proposed enacting the,-inf
trump proposed enacting the largest,-inf
proposed enacting the largest tax,-inf
enacting the largest tax increase,-inf
the largest tax increase in,-inf
largest tax increase in american,-inf
talking,-inf
tough,-inf
<s> <s> <s> <s> senator,-inf
<s> <s> <s> senator mccain,-inf
<s> <s> senator mccain has,-inf
<s> senator mccain has been,-inf
senator mccain has been talking,-inf
mccain has been talking tough,-inf
has been talking tough about,-inf
been talking tough about earmarks,-inf
talking tough about earmarks and,-inf
tough about earmarks and that,-inf
about earmarks and that s,-inf
earmarks and that s good,-inf
and that s good but,-inf
that s good but earmarks,-inf
s good but earmarks account,-inf
good but earmarks account for,-inf
but earmarks account for about,-inf
earmarks account for about 18,-inf
account for about 18 billion,-inf
for about 18 billion of,-inf
about 18 billion of our,-inf
18 billion of our budget,-inf
billion of our budget </s>,-inf
of our budget </s> </s>,-inf
our budget </s> </s> </s>,-inf
kim,-inf
myers,-inf
broome,-inf
relocated,-inf
headquarters,-inf
<s> <s> <s> <s> kim,-inf
<s> <s> <s> kim myers,-inf
<s> <s> kim myers voted,-inf
<s> kim myers voted repeatedly,-inf
kim myers voted repeatedly to,-inf
myers voted repeatedly to raise,-inf
voted repeatedly to raise taxes,-inf
repeatedly to raise taxes on,-inf
to raise taxes on the,-inf
raise taxes on the people,-inf
taxes on the people of,-inf
on the people of broome,-inf
the people of broome county,-inf
people of broome county but,-inf
of broome county but made,-inf
broome county but made millions,-inf
county but made millions off,-inf
but made millions off of,-inf
made millions off of tax,-inf
millions off of tax savings,-inf
off of tax savings when,-inf
of tax savings when her,-inf
tax savings when her family,-inf
savings when her family business,-inf
when her family business relocated,-inf
her family business relocated its,-inf
family business relocated its headquarters,-inf
business relocated its headquarters </s>,-inf
relocated its headquarters </s> </s>,-inf
its headquarters </s> </s> </s>,-inf
headquarters </s> </s> </s> </s>,-inf
californias,-inf
prop,-inf
requirecondom,-inf
usein,-inf
films,-inf
film,-inf
riskfor,-inf
lawsuits,-inf
harassment,-inf
<s> <s> <s> <s> californias,-inf
<s> <s> <s> californias prop,-inf
<s> <s> californias prop 60,-inf
<s> californias prop 60 which,-inf
californias prop 60 which would,-inf
prop 60 which would requirecondom,-inf
60 which would requirecondom usein,-inf
which would requirecondom usein adult,-inf
would requirecondom usein adult films,-inf
requirecondom usein adult films would,-inf
usein adult films would put,-inf
adult films would put workers,-inf
films would put workers in,-inf
would put workers in the,-inf
put workers in the adult,-inf
workers in the adult film,-inf
in the adult film industry,-inf
the adult film industry at,-inf
adult film industry at riskfor,-inf
film industry at riskfor lawsuits,-inf
industry at riskfor lawsuits and,-inf
at riskfor lawsuits and harassment,-inf
riskfor lawsuits and harassment </s>,-inf
lawsuits and harassment </s> </s>,-inf
and harassment </s> </s> </s>,-inf
harassment </s> </s> </s> </s>,-inf
tolls,-inf
privilege,-inf
crossing,-inf
bridge,-inf
<s> <s> <s> we pay,-inf
<s> <s> we pay among,-inf
<s> we pay among the,-inf
we pay among the highest,-inf
pay among the highest tolls,-inf
among the highest tolls in,-inf
the highest tolls in the,-inf
highest tolls in the nation,-inf
tolls in the nation for,-inf
in the nation for the,-inf
the nation for the privilege,-inf
nation for the privilege of,-inf
for the privilege of crossing,-inf
the privilege of crossing that,-inf
privilege of crossing that bridge,-inf
of crossing that bridge </s>,-inf
crossing that bridge </s> </s>,-inf
that bridge </s> </s> </s>,-inf
bridge </s> </s> </s> </s>,-inf
sens,-inf
isaksons,-inf
chambliss,-inf
<s> <s> <s> <s> sens,-inf
<s> <s> <s> sens isaksons,-inf
<s> <s> sens isaksons chambliss,-inf
<s> sens isaksons chambliss votes,-inf
sens isaksons chambliss votes against,-inf
isaksons chambliss votes against unemployment,-inf
chambliss votes against unemployment insurance,-inf
votes against unemployment insurance were,-inf
against unemployment insurance were votes,-inf
unemployment insurance were votes to,-inf
insurance were votes to kill,-inf
were votes to kill nearly,-inf
votes to kill nearly 6,-inf
to kill nearly 6 000,-inf
kill nearly 6 000 georgia,-inf
nearly 6 000 georgia jobs,-inf
6 000 georgia jobs </s>,-inf
000 georgia jobs </s> </s>,-inf
georgia jobs </s> </s> </s>,-inf
estate,-inf
<s> <s> <s> says real,-inf
<s> <s> says real estate,-inf
<s> says real estate taxes,-inf
says real estate taxes were,-inf
real estate taxes were put,-inf
estate taxes were put in,-inf
taxes were put in place,-inf
were put in place to,-inf
put in place to pay,-inf
in place to pay for,-inf
place to pay for obamacare,-inf
to pay for obamacare </s>,-inf
pay for obamacare </s> </s>,-inf
<s> <s> <s> says today,-inf
<s> <s> says today unemployment,-inf
<s> says today unemployment has,-inf
says today unemployment has been,-inf
today unemployment has been running,-inf
unemployment has been running near,-inf
has been running near 12,-inf
been running near 12 percent,-inf
running near 12 percent or,-inf
near 12 percent or more,-inf
12 percent or more for,-inf
percent or more for the,-inf
or more for the last,-inf
more for the last four,-inf
for the last four years,-inf
the last four years and,-inf
last four years and the,-inf
four years and the legislature,-inf
years and the legislature hasnt,-inf
and the legislature hasnt done,-inf
the legislature hasnt done much,-inf
legislature hasnt done much to,-inf
hasnt done much to lower,-inf
done much to lower it,-inf
much to lower it </s>,-inf
to lower it </s> </s>,-inf
lower it </s> </s> </s>,-inf
kay,-inf
bailey,-inf
hutchison,-inf
<s> <s> <s> says kay,-inf
<s> <s> says kay bailey,-inf
<s> says kay bailey hutchison,-inf
says kay bailey hutchison voted,-inf
kay bailey hutchison voted for,-inf
bailey hutchison voted for sanctuary,-inf
hutchison voted for sanctuary cities,-inf
voted for sanctuary cities </s>,-inf
for sanctuary cities </s> </s>,-inf
sanctuary cities </s> </s> </s>,-inf
mica,-inf
<s> <s> <s> john mica,-inf
<s> <s> john mica voted,-inf
<s> john mica voted to,-inf
john mica voted to borrow,-inf
mica voted to borrow 10,-inf
voted to borrow 10 trillion,-inf
to borrow 10 trillion </s>,-inf
borrow 10 trillion </s> </s>,-inf
10 trillion </s> </s> </s>,-inf
trillion </s> </s> </s> </s>,-inf
opponent,-inf
mary,-inf
burke,-inf
reporters,-inf
bargained,-inf
<s> <s> <s> says opponent,-inf
<s> <s> says opponent mary,-inf
<s> says opponent mary burke,-inf
says opponent mary burke told,-inf
opponent mary burke told reporters,-inf
mary burke told reporters she,-inf
burke told reporters she would,-inf
told reporters she would have,-inf
reporters she would have required,-inf
she would have required workers,-inf
would have required workers to,-inf
have required workers to give,-inf
required workers to give up,-inf
workers to give up bargained,-inf
to give up bargained for,-inf
give up bargained for healthcare,-inf
up bargained for healthcare and,-inf
bargained for healthcare and retirement,-inf
for healthcare and retirement benefits,-inf
healthcare and retirement benefits like,-inf
and retirement benefits like gov,-inf
retirement benefits like gov walker,-inf
benefits like gov walker </s>,-inf
like gov walker </s> </s>,-inf
gov walker </s> </s> </s>,-inf
walker </s> </s> </s> </s>,-inf
<s> <s> <s> mccain hired,-inf
<s> <s> mccain hired some,-inf
<s> mccain hired some of,-inf
mccain hired some of the,-inf
hired some of the biggest,-inf
some of the biggest lobbyists,-inf
of the biggest lobbyists in,-inf
the biggest lobbyists in washington,-inf
biggest lobbyists in washington to,-inf
lobbyists in washington to run,-inf
in washington to run his,-inf
washington to run his campaign,-inf
to run his campaign </s>,-inf
run his campaign </s> </s>,-inf
his campaign </s> </s> </s>,-inf
anybodys,-inf
table,-inf
<s> <s> <s> we do,-inf
<s> <s> we do not,-inf
<s> we do not want,-inf
we do not want to,-inf
do not want to raise,-inf
not want to raise anybodys,-inf
want to raise anybodys tax,-inf
to raise anybodys tax rates,-inf
raise anybodys tax rates thats,-inf
anybodys tax rates thats never,-inf
tax rates thats never been,-inf
rates thats never been on,-inf
thats never been on the,-inf
never been on the table,-inf
been on the table </s>,-inf
on the table </s> </s>,-inf
the table </s> </s> </s>,-inf
table </s> </s> </s> </s>,-inf
partisan,-inf
<s> <s> <s> when terrorists,-inf
<s> <s> when terrorists killed,-inf
<s> when terrorists killed more,-inf
when terrorists killed more than,-inf
terrorists killed more than 250,-inf
killed more than 250 americans,-inf
more than 250 americans in,-inf
than 250 americans in lebanon,-inf
250 americans in lebanon under,-inf
americans in lebanon under ronald,-inf
in lebanon under ronald reagan,-inf
lebanon under ronald reagan the,-inf
under ronald reagan the democrats,-inf
ronald reagan the democrats didnt,-inf
reagan the democrats didnt make,-inf
the democrats didnt make that,-inf
democrats didnt make that a,-inf
didnt make that a partisan,-inf
make that a partisan issue,-inf
that a partisan issue </s>,-inf
a partisan issue </s> </s>,-inf
partisan issue </s> </s> </s>,-inf
picked,-inf
multiple,-inf
regular,-inf
1980s,-inf
<s> <s> this is the,-inf
<s> this is the first,-inf
this is the first time,-inf
is the first time a,-inf
the first time a party,-inf
first time a party has,-inf
time a party has picked,-inf
a party has picked up,-inf
party has picked up multiple,-inf
has picked up multiple seats,-inf
picked up multiple seats during,-inf
up multiple seats during a,-inf
multiple seats during a regular,-inf
seats during a regular election,-inf
during a regular election since,-inf
a regular election since the,-inf
regular election since the mid,-inf
election since the mid 1980s,-inf
since the mid 1980s making,-inf
the mid 1980s making this,-inf
mid 1980s making this the,-inf
1980s making this the largest,-inf
making this the largest majority,-inf
this the largest majority of,-inf
the largest majority of any,-inf
largest majority of any party,-inf
majority of any party in,-inf
of any party in more,-inf
any party in more than,-inf
party in more than 25,-inf
wasn,-inf
raging,-inf
populist,-inf
ran,-inf
<s> <s> <s> john wasn,-inf
<s> <s> john wasn t,-inf
<s> john wasn t this,-inf
john wasn t this raging,-inf
wasn t this raging populist,-inf
t this raging populist four,-inf
this raging populist four years,-inf
raging populist four years ago,-inf
populist four years ago when,-inf
four years ago when he,-inf
years ago when he ran,-inf
ago when he ran for,-inf
when he ran for president,-inf
he ran for president </s>,-inf
ran for president </s> </s>,-inf
for president </s> </s> </s>,-inf
complained,-inf
shoved,-inf
waters,-inf
<s> <s> <s> <s> house,-inf
<s> <s> <s> house republicans,-inf
<s> <s> house republicans who,-inf
<s> house republicans who complained,-inf
house republicans who complained they,-inf
republicans who complained they didnt,-inf
who complained they didnt have,-inf
complained they didnt have enough,-inf
they didnt have enough time,-inf
didnt have enough time to,-inf
have enough time to consider,-inf
enough time to consider a,-inf
time to consider a constitutional,-inf
to consider a constitutional ban,-inf
consider a constitutional ban against,-inf
a constitutional ban against oil,-inf
constitutional ban against oil drilling,-inf
ban against oil drilling shoved,-inf
against oil drilling shoved through,-inf
oil drilling shoved through a,-inf
drilling shoved through a proposal,-inf
shoved through a proposal in,-inf
through a proposal in just,-inf
a proposal in just a,-inf
proposal in just a few,-inf
in just a few days,-inf
just a few days to,-inf
a few days to open,-inf
few days to open state,-inf
days to open state waters,-inf
to open state waters to,-inf
open state waters to oil,-inf
state waters to oil drilling,-inf
waters to oil drilling </s>,-inf
to oil drilling </s> </s>,-inf
oil drilling </s> </s> </s>,-inf
drilling </s> </s> </s> </s>,-inf
attended,-inf
convention,-inf
<s> <s> <s> says no,-inf
<s> <s> says no one,-inf
<s> says no one from,-inf
says no one from the,-inf
no one from the bush,-inf
one from the bush family,-inf
from the bush family attended,-inf
the bush family attended the,-inf
bush family attended the 2012,-inf
family attended the 2012 republican,-inf
attended the 2012 republican national,-inf
the 2012 republican national convention,-inf
2012 republican national convention and,-inf
republican national convention and there,-inf
national convention and there was,-inf
convention and there was no,-inf
and there was no president,-inf
there was no president bush,-inf
was no president bush at,-inf
no president bush at the,-inf
president bush at the 2008,-inf
bush at the 2008 convention,-inf
at the 2008 convention </s>,-inf
the 2008 convention </s> </s>,-inf
2008 convention </s> </s> </s>,-inf
convention </s> </s> </s> </s>,-inf
rising,-inf
<s> <s> <s> <s> crime,-inf
<s> <s> <s> crime is,-inf
<s> <s> crime is rising,-inf
<s> crime is rising </s>,-inf
crime is rising </s> </s>,-inf
is rising </s> </s> </s>,-inf
rising </s> </s> </s> </s>,-inf
flint,-inf
mich,-inf
poison,-inf
burlington,-inf
vt,-inf
clean,-inf
<s> <s> <s> <s> flint,-inf
<s> <s> <s> flint mich,-inf
<s> <s> flint mich is,-inf
<s> flint mich is paying,-inf
flint mich is paying three,-inf
mich is paying three times,-inf
is paying three times more,-inf
paying three times more for,-inf
three times more for poison,-inf
times more for poison water,-inf
more for poison water than,-inf
for poison water than i,-inf
poison water than i am,-inf
water than i am paying,-inf
than i am paying in,-inf
i am paying in burlington,-inf
am paying in burlington vt,-inf
paying in burlington vt for,-inf
in burlington vt for clean,-inf
burlington vt for clean water,-inf
vt for clean water </s>,-inf
for clean water </s> </s>,-inf
clean water </s> </s> </s>,-inf
complicated,-inf
comply,-inf
code,-inf
<s> weve got a personal,-inf
weve got a personal tax,-inf
got a personal tax system,-inf
a personal tax system thats,-inf
personal tax system thats so,-inf
tax system thats so complicated,-inf
system thats so complicated it,-inf
thats so complicated it costs,-inf
so complicated it costs americans,-inf
complicated it costs americans about,-inf
it costs americans about 500,-inf
costs americans about 500 billion,-inf
americans about 500 billion a,-inf
about 500 billion a year,-inf
500 billion a year to,-inf
billion a year to comply,-inf
a year to comply with,-inf
year to comply with the,-inf
to comply with the current,-inf
comply with the current tax,-inf
with the current tax code,-inf
the current tax code </s>,-inf
current tax code </s> </s>,-inf
tax code </s> </s> </s>,-inf
code </s> </s> </s> </s>,-inf
provided,-inf
prayer,-inf
room,-inf
rugs,-inf
lets,-inf
pray,-inf
allah,-inf
<s> <s> says a portland,-inf
<s> says a portland school,-inf
says a portland school gives,-inf
a portland school gives muslim,-inf
portland school gives muslim students,-inf
school gives muslim students their,-inf
gives muslim students their own,-inf
muslim students their own school,-inf
students their own school provided,-inf
their own school provided prayer,-inf
own school provided prayer room,-inf
school provided prayer room prayer,-inf
provided prayer room prayer rugs,-inf
prayer room prayer rugs and,-inf
room prayer rugs and lets,-inf
prayer rugs and lets them,-inf
rugs and lets them out,-inf
and lets them out of,-inf
lets them out of class,-inf
them out of class five,-inf
out of class five times,-inf
of class five times a,-inf
class five times a day,-inf
five times a day to,-inf
times a day to pray,-inf
a day to pray to,-inf
day to pray to allah,-inf
to pray to allah </s>,-inf
pray to allah </s> </s>,-inf
to allah </s> </s> </s>,-inf
allah </s> </s> </s> </s>,-inf
abolishing,-inf
v,-inf
<s> <s> <s> texas republicans,-inf
<s> <s> texas republicans believe,-inf
<s> texas republicans believe in,-inf
texas republicans believe in abolishing,-inf
republicans believe in abolishing social,-inf
believe in abolishing social security,-inf
in abolishing social security abolishing,-inf
abolishing social security abolishing v,-inf
social security abolishing v a,-inf
security abolishing v a health,-inf
abolishing v a health care,-inf
v a health care </s>,-inf
a health care </s> </s>,-inf
bulk,-inf
weapon,-inf
gangs,-inf
<s> <s> <s> the bulk,-inf
<s> <s> the bulk of,-inf
<s> the bulk of the,-inf
the bulk of the people,-inf
bulk of the people who,-inf
of the people who are,-inf
the people who are shot,-inf
people who are shot with,-inf
who are shot with a,-inf
are shot with a weapon,-inf
shot with a weapon other,-inf
with a weapon other than,-inf
a weapon other than these,-inf
weapon other than these drug,-inf
other than these drug gangs,-inf
than these drug gangs taking,-inf
these drug gangs taking on,-inf
drug gangs taking on one,-inf
gangs taking on one another,-inf
taking on one another end,-inf
on one another end up,-inf
one another end up being,-inf
another end up being shot,-inf
end up being shot with,-inf
up being shot with their,-inf
being shot with their own,-inf
shot with their own weapon,-inf
with their own weapon </s>,-inf
their own weapon </s> </s>,-inf
own weapon </s> </s> </s>,-inf
weapon </s> </s> </s> </s>,-inf
motors,-inf
in the case of general,-inf
the case of general motors,-inf
case of general motors the,-inf
of general motors the bush,-inf
general motors the bush administration,-inf
motors the bush administration wrote,-inf
the bush administration wrote a,-inf
bush administration wrote a check,-inf
administration wrote a check without,-inf
wrote a check without asking,-inf
a check without asking for,-inf
check without asking for any,-inf
without asking for any conditions,-inf
asking for any conditions of,-inf
for any conditions of change,-inf
any conditions of change </s>,-inf
conditions of change </s> </s>,-inf
of change </s> </s> </s>,-inf
salaries,-inf
uri,-inf
england,-inf
grant,-inf
institutions,-inf
<s> <s> <s> <s> salaries,-inf
<s> <s> <s> salaries for,-inf
<s> <s> salaries for uri,-inf
<s> salaries for uri faculty,-inf
salaries for uri faculty are,-inf
for uri faculty are second,-inf
uri faculty are second to,-inf
faculty are second to last,-inf
are second to last among,-inf
second to last among new,-inf
to last among new england,-inf
last among new england land,-inf
among new england land grant,-inf
new england land grant universities,-inf
england land grant universities and,-inf
land grant universities and in,-inf
grant universities and in lowest,-inf
universities and in lowest 20,-inf
and in lowest 20 percent,-inf
in lowest 20 percent of,-inf
lowest 20 percent of major,-inf
20 percent of major u,-inf
percent of major u s,-inf
of major u s research,-inf
major u s research institutions,-inf
u s research institutions </s>,-inf
s research institutions </s> </s>,-inf
research institutions </s> </s> </s>,-inf
institutions </s> </s> </s> </s>,-inf
carlos,-inf
curbelo,-inf
ability,-inf
pollution,-inf
combat,-inf
<s> <s> <s> says miami,-inf
<s> <s> says miami congressman,-inf
<s> says miami congressman carlos,-inf
says miami congressman carlos curbelo,-inf
miami congressman carlos curbelo supports,-inf
congressman carlos curbelo supports drilling,-inf
carlos curbelo supports drilling offshore,-inf
curbelo supports drilling offshore and,-inf
supports drilling offshore and repeatedly,-inf
drilling offshore and repeatedly voted,-inf
offshore and repeatedly voted against,-inf
and repeatedly voted against president,-inf
repeatedly voted against president obamas,-inf
voted against president obamas ability,-inf
against president obamas ability to,-inf
president obamas ability to fight,-inf
obamas ability to fight pollution,-inf
ability to fight pollution and,-inf
to fight pollution and combat,-inf
fight pollution and combat climate,-inf
pollution and combat climate change,-inf
and combat climate change </s>,-inf
combat climate change </s> </s>,-inf
climate change </s> </s> </s>,-inf
disclose,-inf
suspicion,-inf
<s> <s> <s> when president,-inf
<s> <s> when president then,-inf
<s> when president then candidate,-inf
when president then candidate obama,-inf
president then candidate obama was,-inf
then candidate obama was asked,-inf
candidate obama was asked to,-inf
obama was asked to disclose,-inf
was asked to disclose some,-inf
asked to disclose some of,-inf
to disclose some of his,-inf
disclose some of his donors,-inf
some of his donors because,-inf
of his donors because there,-inf
his donors because there was,-inf
donors because there was suspicion,-inf
because there was suspicion of,-inf
there was suspicion of their,-inf
was suspicion of their being,-inf
suspicion of their being the,-inf
of their being the foreign,-inf
their being the foreign source,-inf
being the foreign source of,-inf
the foreign source of money,-inf
foreign source of money into,-inf
source of money into his,-inf
of money into his campaign,-inf
money into his campaign they,-inf
into his campaign they refused,-inf
his campaign they refused to,-inf
campaign they refused to do,-inf
they refused to do it,-inf
refused to do it </s>,-inf
to do it </s> </s>,-inf
do it </s> </s> </s>,-inf
usa,-inf
continues,-inf
<s> <s> <s> <s> oregon,-inf
<s> <s> <s> oregon is,-inf
<s> <s> oregon is the,-inf
<s> oregon is the only,-inf
oregon is the only state,-inf
is the only state out,-inf
the only state out of,-inf
only state out of the,-inf
state out of the 50,-inf
