Feature,Mutual Information
curbelo supports drilling,2.59040393421017
supports drilling offshore,2.59040393421017
drilling offshore repeatedly,2.59040393421017
offshore repeatedly voted,2.59040393421017
repeatedly voted president,2.59040393421017
voted president obamas,2.59040393421017
president obamas ability,2.59040393421017
obamas ability fight,2.59040393421017
ability fight pollution,2.59040393421017
fight pollution combat,2.59040393421017
pollution combat climate,2.59040393421017
combat climate change,2.59040393421017
climate change .,2.59040393421017
disclose,2.59040393421017
suspicion,2.59040393421017
<s> president candidate,2.59040393421017
president candidate obama,2.59040393421017
candidate obama asked,2.59040393421017
obama asked disclose,2.59040393421017
asked disclose donors,2.59040393421017
disclose donors suspicion,2.59040393421017
donors suspicion foreign,2.59040393421017
suspicion foreign source,2.59040393421017
foreign source money,2.59040393421017
source money campaign,2.59040393421017
money campaign refused,2.59040393421017
campaign refused it,2.59040393421017
refused it .,2.59040393421017
usa,2.59040393421017
continues,2.59040393421017
<s> <s> oregon,2.59040393421017
<s> oregon state,2.59040393421017
oregon state 50,2.59040393421017
state 50 states,2.59040393421017
50 states usa,2.59040393421017
states usa continues,2.59040393421017
usa continues pay,2.59040393421017
continues pay 100,2.59040393421017
pay 100 medical,2.59040393421017
100 medical benefits,2.59040393421017
medical benefits employees,2.59040393421017
benefits employees families,2.59040393421017
employees families .,2.59040393421017
wonder,2.59040393421017
rand,2.59040393421017
shopping,2.59040393421017
billionaire,2.59040393421017
super,2.59040393421017
pac,2.59040393421017
<s> <s> wonder,2.59040393421017
<s> wonder dont,2.59040393421017
wonder dont see,2.59040393421017
dont see rand,2.59040393421017
see rand paul,2.59040393421017
rand paul much,2.59040393421017
paul much hes,2.59040393421017
much hes still,2.59040393421017
hes still shopping,2.59040393421017
still shopping billionaire,2.59040393421017
shopping billionaire .,2.59040393421017
billionaire . hes,2.59040393421017
. hes like,2.59040393421017
hes like one,2.59040393421017
like one hasnt,2.59040393421017
one hasnt found,2.59040393421017
hasnt found billionaire,2.59040393421017
found billionaire fund,2.59040393421017
billionaire fund super,2.59040393421017
fund super pac,2.59040393421017
super pac .,2.59040393421017
pac . </s>,2.59040393421017
newly,2.59040393421017
hold,2.59040393421017
<s> <s> three,2.59040393421017
<s> three years,2.59040393421017
three years ago,2.59040393421017
years ago newly,2.59040393421017
ago newly elected,2.59040393421017
newly elected president,2.59040393421017
elected president obama,2.59040393421017
president obama told,2.59040393421017
obama told america,2.59040393421017
told america congress,2.59040393421017
america congress approved,2.59040393421017
congress approved plan,2.59040393421017
approved plan borrow,2.59040393421017
plan borrow nearly,2.59040393421017
borrow nearly trillion,2.59040393421017
nearly trillion dollars,2.59040393421017
trillion dollars would,2.59040393421017
dollars would hold,2.59040393421017
would hold unemployment,2.59040393421017
hold unemployment 8,2.59040393421017
unemployment 8 percent,2.59040393421017
payment,2.59040393421017
advisory,2.59040393421017
<s> <s> independent,2.59040393421017
<s> independent payment,2.59040393421017
independent payment advisory,2.59040393421017
payment advisory board,2.59040393421017
advisory board created,2.59040393421017
board created health,2.59040393421017
created health care,2.59040393421017
care reform law,2.59040393421017
reform law like,2.59040393421017
law like medicare,2.59040393421017
like medicare irs,2.59040393421017
medicare irs power,2.59040393421017
irs power cut,2.59040393421017
power cut medicare,2.59040393421017
cut medicare order,2.59040393421017
medicare order pay,2.59040393421017
order pay new,2.59040393421017
pay new government,2.59040393421017
new government programs,2.59040393421017
government programs .,2.59040393421017
programs . </s>,2.59040393421017
mitchell,2.59040393421017
domes,2.59040393421017
<s> <s> mitchell,2.59040393421017
<s> mitchell park,2.59040393421017
mitchell park domes,2.59040393421017
park domes lose,2.59040393421017
domes lose 1,2.59040393421017
lose 1 million,2.59040393421017
1 million plus,2.59040393421017
million plus every,2.59040393421017
plus every year,2.59040393421017
every year number,2.59040393421017
year number people,2.59040393421017
number people going,2.59040393421017
people going domes,2.59040393421017
going domes going,2.59040393421017
domes going down,2.59040393421017
going down .,2.59040393421017
youd,2.59040393421017
<s> bill legislature,2.59040393421017
bill legislature youd,2.59040393421017
legislature youd go,2.59040393421017
youd go court,2.59040393421017
go court fire,2.59040393421017
court fire employee,2.59040393421017
fire employee .,2.59040393421017
employee . </s>,2.59040393421017
pastor,2.59040393421017
preacher,2.59040393421017
priest,2.59040393421017
rabbi,2.59040393421017
imam,2.59040393421017
sermon,2.59040393421017
moral,2.59040393421017
traditions,2.59040393421017
guilty,2.59040393421017
hate crimes bill,2.59040393421017
crimes bill pastor,2.59040393421017
bill pastor preacher,2.59040393421017
pastor preacher priest,2.59040393421017
preacher priest rabbi,2.59040393421017
priest rabbi imam,2.59040393421017
rabbi imam gives,2.59040393421017
imam gives sermon,2.59040393421017
gives sermon moral,2.59040393421017
sermon moral traditions,2.59040393421017
moral traditions sexual,2.59040393421017
traditions sexual practices,2.59040393421017
sexual practices could,2.59040393421017
practices could found,2.59040393421017
could found guilty,2.59040393421017
found guilty federal,2.59040393421017
guilty federal crime,2.59040393421017
jobless,2.59040393421017
president obama said,2.59040393421017
obama said jobless,2.59040393421017
said jobless rate,2.59040393421017
jobless rate would,2.59040393421017
rate would passed,2.59040393421017
would passed stimulus,2.59040393421017
passed stimulus 5,2.59040393421017
stimulus 5 .,2.59040393421017
5 . 6,2.59040393421017
6 percent .,2.59040393421017
global,2.59040393421017
instability,2.59040393421017
recipient,2.59040393421017
s . global,2.59040393421017
. global aids,2.59040393421017
global aids spending,2.59040393421017
aids spending helped,2.59040393421017
spending helped reduce,2.59040393421017
helped reduce political,2.59040393421017
reduce political instability,2.59040393421017
political instability violence,2.59040393421017
instability violence 40,2.59040393421017
violence 40 percent,2.59040393421017
40 percent recipient,2.59040393421017
percent recipient nations,2.59040393421017
recipient nations .,2.59040393421017
nations . </s>,2.59040393421017
<s> people welfare,2.59040393421017
people welfare working,2.59040393421017
welfare working 2013,2.59040393421017
working 2013 .,2.59040393421017
2013 . </s>,2.59040393421017
tammy,2.59040393421017
baldwin,2.59040393421017
require,2.59040393421017
doctors,2.59040393421017
ask,2.59040393421017
ients,2.59040393421017
lesbian,2.59040393421017
bisexual,2.59040393421017
identity,2.59040393421017
<s> says tammy,2.59040393421017
says tammy baldwin,2.59040393421017
tammy baldwin introduced,2.59040393421017
baldwin introduced bill,2.59040393421017
introduced bill would,2.59040393421017
bill would require,2.59040393421017
would require doctors,2.59040393421017
require doctors health,2.59040393421017
doctors health care,2.59040393421017
health care workers,2.59040393421017
care workers ask,2.59040393421017
workers ask pat,2.59040393421017
ask pat ients,2.59040393421017
pat ients including,2.59040393421017
ients including young,2.59040393421017
including young children,2.59040393421017
young children whether,2.59040393421017
children whether gay,2.59040393421017
whether gay lesbian,2.59040393421017
gay lesbian bisexual,2.59040393421017
lesbian bisexual know,2.59040393421017
bisexual know gender,2.59040393421017
know gender identity,2.59040393421017
gender identity .,2.59040393421017
identity . </s>,2.59040393421017
rendered,2.59040393421017
null,2.59040393421017
void,2.59040393421017
june,2.59040393421017
<s> <s> legislative,2.59040393421017
<s> legislative action,2.59040393421017
legislative action taken,2.59040393421017
action taken could,2.59040393421017
taken could well,2.59040393421017
could well rendered,2.59040393421017
well rendered completely,2.59040393421017
rendered completely null,2.59040393421017
completely null void,2.59040393421017
null void decision,2.59040393421017
void decision supreme,2.59040393421017
decision supreme court,2.59040393421017
supreme court expected,2.59040393421017
court expected june,2.59040393421017
expected june .,2.59040393421017
june . </s>,2.59040393421017
ends,2.59040393421017
jacobs,2.59040393421017
someone,2.59040393421017
albany,2.59040393421017
fair,2.59040393421017
<s> <s> hard,2.59040393421017
<s> hard work,2.59040393421017
hard work much,2.59040393421017
work much pay,2.59040393421017
much pay taxes,2.59040393421017
pay taxes new,2.59040393421017
taxes new york,2.59040393421017
new york city,2.59040393421017
york city ends,2.59040393421017
city ends getting,2.59040393421017
ends getting money,2.59040393421017
getting money .,2.59040393421017
money . im,2.59040393421017
. im chris,2.59040393421017
im chris jacobs,2.59040393421017
chris jacobs .,2.59040393421017
jacobs . think,2.59040393421017
. think time,2.59040393421017
think time someone,2.59040393421017
time someone albany,2.59040393421017
someone albany thats,2.59040393421017
albany thats making,2.59040393421017
thats making sure,2.59040393421017
making sure region,2.59040393421017
sure region gets,2.59040393421017
region gets fair,2.59040393421017
gets fair share,2.59040393421017
fair share </s>,2.59040393421017
share </s> </s>,2.59040393421017
implement,2.59040393421017
<s> <s> 36,2.59040393421017
<s> 36 states,2.59040393421017
36 states republicans,2.59040393421017
states republicans charge,2.59040393421017
republicans charge refused,2.59040393421017
charge refused implement,2.59040393421017
refused implement state,2.59040393421017
implement state health,2.59040393421017
state health insurance,2.59040393421017
health insurance exchange,2.59040393421017
insurance exchange .,2.59040393421017
exchange . </s>,2.59040393421017
tweet,2.59040393421017
tape,2.59040393421017
alicia,2.59040393421017
machado,2.59040393421017
<s> says tweet,2.59040393421017
says tweet sent,2.59040393421017
tweet sent wasnt,2.59040393421017
sent wasnt saying,2.59040393421017
wasnt saying check,2.59040393421017
saying check sex,2.59040393421017
check sex tape,2.59040393421017
sex tape .,2.59040393421017
tape . take,2.59040393421017
. take look,2.59040393421017
take look background,2.59040393421017
look background alicia,2.59040393421017
background alicia machado,2.59040393421017
alicia machado .,2.59040393421017
machado . </s>,2.59040393421017
aphotograph,2.59040393421017
featured,2.59040393421017
<s> <s> aphotograph,2.59040393421017
<s> aphotograph 21,2.59040393421017
aphotograph 21 year,2.59040393421017
21 year old,2.59040393421017
year old hillary clinton,2.59040393421017
old hillary clinton featured,2.59040393421017
hillary clinton featured confederate,2.59040393421017
featured confederate battle,2.59040393421017
battle flag background,2.59040393421017
flag background .,2.59040393421017
background . </s>,2.59040393421017
systematically,2.59040393421017
<s> <s> administration,2.59040393421017
<s> administration congress,2.59040393421017
administration congress systematically,2.59040393421017
congress systematically cutting,2.59040393421017
systematically cutting funding,2.59040393421017
cutting funding border,2.59040393421017
funding border security,2.59040393421017
border security since,2.59040393421017
security since democrats,2.59040393421017
since democrats took,2.59040393421017
democrats took control,2.59040393421017
took control .,2.59040393421017
reciprocity,2.59040393421017
minnesota,2.59040393421017
<s> new college,2.59040393421017
new college tuition,2.59040393421017
college tuition reciprocity,2.59040393421017
tuition reciprocity agreement,2.59040393421017
reciprocity agreement minnesota,2.59040393421017
agreement minnesota makes,2.59040393421017
minnesota makes college,2.59040393421017
makes college education,2.59040393421017
college education affordable,2.59040393421017
education affordable wisconsin,2.59040393421017
affordable wisconsin residents,2.59040393421017
wisconsin residents .,2.59040393421017
residents . </s>,2.59040393421017
modern,2.59040393421017
not_release,2.59040393421017
not_least,2.59040393421017
not_12,2.59040393421017
not_returns,2.59040393421017
mitt romney first,2.59040393421017
romney first major,2.59040393421017
first major party,2.59040393421017
major party candidate,2.59040393421017
party candidate president,2.59040393421017
candidate president united,2.59040393421017
united states modern,2.59040393421017
states modern times,2.59040393421017
modern times not,2.59040393421017
times not not_release,2.59040393421017
not not_release not_least,2.59040393421017
not_release not_least not_12,2.59040393421017
not_least not_12 not_years,2.59040393421017
not_12 not_years not_tax,2.59040393421017
not_years not_tax not_returns,2.59040393421017
not_tax not_returns .,2.59040393421017
not_returns . </s>,2.59040393421017
says paul ryans,2.59040393421017
paul ryans budget,2.59040393421017
ryans budget plan,2.59040393421017
budget plan ends,2.59040393421017
plan ends medicare,2.59040393421017
ends medicare .,2.59040393421017
democraticcongressional,2.59040393421017
morgancarroll,2.59040393421017
<s> says colorado,2.59040393421017
says colorado democraticcongressional,2.59040393421017
colorado democraticcongressional candidate,2.59040393421017
democraticcongressional candidate morgancarroll,2.59040393421017
candidate morgancarroll racked,2.59040393421017
morgancarroll racked 11,2.59040393421017
racked 11 billion,2.59040393421017
11 billion new,2.59040393421017
billion new spending,2.59040393421017
new spending state,2.59040393421017
spending state legislature,2.59040393421017
state legislature .,2.59040393421017
legislature . </s>,2.59040393421017
<s> <s> 59,2.59040393421017
<s> 59 percent,2.59040393421017
59 percent americans,2.59040393421017
percent americans today,2.59040393421017
americans today believe,2.59040393421017
today believe barack obama,2.59040393421017
believe barack obama still,2.59040393421017
barack obama still muslim,2.59040393421017
still muslim .,2.59040393421017
muslim . </s>,2.59040393421017
carol,2.59040393421017
shea,2.59040393421017
porter,2.59040393421017
creators,2.59040393421017
<s> <s> carol,2.59040393421017
<s> carol shea,2.59040393421017
carol shea porter,2.59040393421017
shea porter wants,2.59040393421017
porter wants increase,2.59040393421017
wants increase taxes,2.59040393421017
increase taxes small,2.59040393421017
taxes small business,2.59040393421017
small business job,2.59040393421017
business job creators,2.59040393421017
job creators .,2.59040393421017
creators . </s>,2.59040393421017
hopeless,2.59040393421017
somewhere,2.59040393421017
<s> people hopeless,2.59040393421017
people hopeless .,2.59040393421017
hopeless . sixty,2.59040393421017
. sixty percent,2.59040393421017
sixty percent population,2.59040393421017
percent population 70,2.59040393421017
population 70 percent,2.59040393421017
70 percent population,2.59040393421017
percent population wanted,2.59040393421017
population wanted live,2.59040393421017
wanted live somewhere,2.59040393421017
live somewhere else,2.59040393421017
somewhere else .,2.59040393421017
else . .,2.59040393421017
. . time,2.59040393421017
. time left,2.59040393421017
time left 70,2.59040393421017
left 70 percent,2.59040393421017
70 percent wanted,2.59040393421017
percent wanted stay,2.59040393421017
wanted stay .,2.59040393421017
stay . </s>,2.59040393421017
intervene,2.59040393421017
libya,2.59040393421017
<s> whether united,2.59040393421017
whether united states,2.59040393421017
united states intervene,2.59040393421017
states intervene libya,2.59040393421017
intervene libya .,2.59040393421017
libya . </s>,2.59040393421017
keeping,2.59040393421017
distance,2.59040393421017
interviewers,2.59040393421017
<s> <s> despite,2.59040393421017
<s> despite keeping,2.59040393421017
despite keeping distance,2.59040393421017
keeping distance national,2.59040393421017
distance national media,2.59040393421017
national media interviewers,2.59040393421017
media interviewers local,2.59040393421017
interviewers local press,2.59040393421017
local press along,2.59040393421017
press along last,2.59040393421017
along last three,2.59040393421017
last three months,2.59040393421017
three months .,2.59040393421017
<s> said keep,2.59040393421017
said keep plan,2.59040393421017
keep plan hasnt,2.59040393421017
plan hasnt changed,2.59040393421017
hasnt changed since,2.59040393421017
changed since law,2.59040393421017
since law passed,2.59040393421017
law passed .,2.59040393421017
incentives,2.59040393421017
deutsche,2.59040393421017
<s> says florida,2.59040393421017
says florida didnt,2.59040393421017
florida didnt offer,2.59040393421017
didnt offer special,2.59040393421017
offer special incentives,2.59040393421017
special incentives deutsche,2.59040393421017
incentives deutsche bank,2.59040393421017
deutsche bank announced,2.59040393421017
bank announced add,2.59040393421017
announced add 300,2.59040393421017
add 300 jobs,2.59040393421017
300 jobs florida,2.59040393421017
jobs florida .,2.59040393421017
<s> says first,2.59040393421017
says first family,2.59040393421017
first family go,2.59040393421017
family go four,2.59040393421017
go four year,2.59040393421017
four year college,2.59040393421017
year college .,2.59040393421017
college . </s>,2.59040393421017
maddox,2.59040393421017
available,2.59040393421017
<s> <s> scott,2.59040393421017
<s> scott maddox,2.59040393421017
scott maddox run,2.59040393421017
maddox run losing,2.59040393421017
run losing campaigns,2.59040393421017
losing campaigns 3,2.59040393421017
campaigns 3 florida's,2.59040393421017
3 florida's 4,2.59040393421017
florida's 4 available,2.59040393421017
4 available cabinet,2.59040393421017
available cabinet positions,2.59040393421017
cabinet positions .,2.59040393421017
positions . </s>,2.59040393421017
time ever energy,2.59040393421017
ever energy independent,2.59040393421017
energy independent .,2.59040393421017
independent . </s>,2.59040393421017
monthly,2.59040393421017
104,2.59040393421017
247,2.59040393421017
00,2.59040393421017
incorporated,2.59040393421017
purposely,2.59040393421017
not_confuse,2.59040393421017
not_2012,2.59040393421017
not_re,2.59040393421017
not_election,2.59040393421017
not_campaigns,2.59040393421017
<s> <s> medicare,2.59040393421017
<s> medicare monthly,2.59040393421017
medicare monthly premiums,2.59040393421017
monthly premiums go,2.59040393421017
premiums go 104,2.59040393421017
go 104 .,2.59040393421017
104 . 20,2.59040393421017
. 20 2012,2.59040393421017
20 2012 247,2.59040393421017
2012 247 .,2.59040393421017
247 . 00,2.59040393421017
. 00 2014,2.59040393421017
00 2014 due,2.59040393421017
2014 due provisions,2.59040393421017
due provisions incorporated,2.59040393421017
provisions incorporated obamacare,2.59040393421017
incorporated obamacare legislation,2.59040393421017
obamacare legislation purposely,2.59040393421017
legislation purposely delayed,2.59040393421017
purposely delayed not,2.59040393421017
delayed not not_confuse,2.59040393421017
not not_confuse not_2012,2.59040393421017
not_confuse not_2012 not_re,2.59040393421017
not_2012 not_re not_election,2.59040393421017
not_re not_election not_campaigns,2.59040393421017
not_election not_campaigns .,2.59040393421017
not_campaigns . </s>,2.59040393421017
clinics,2.59040393421017
emergency,2.59040393421017
zika,2.59040393421017
rubio voted funding,2.59040393421017
voted funding health,2.59040393421017
funding health clinics,2.59040393421017
health clinics provide,2.59040393421017
clinics provide critical,2.59040393421017
provide critical care,2.59040393421017
critical care public,2.59040393421017
care public health,2.59040393421017
public health emergency,2.59040393421017
health emergency zika,2.59040393421017
emergency zika .,2.59040393421017
zika . </s>,2.59040393421017
sayspeter,2.59040393421017
kilmartin,2.59040393421017
statute,2.59040393421017
<s> <s> sayspeter,2.59040393421017
<s> sayspeter kilmartin,2.59040393421017
sayspeter kilmartin voted,2.59040393421017
kilmartin voted favor,2.59040393421017
voted favor expanding,2.59040393421017
favor expanding good,2.59040393421017
expanding good behavior,2.59040393421017
good behavior statute,2.59040393421017
behavior statute sex,2.59040393421017
statute sex offenders,2.59040393421017
sex offenders .,2.59040393421017
limiting,2.59040393421017
<s> <s> limiting,2.59040393421017
<s> limiting labor,2.59040393421017
limiting labor negotiations,2.59040393421017
labor negotiations wages,2.59040393421017
negotiations wages part,2.59040393421017
wages part private,2.59040393421017
part private sector,2.59040393421017
contraception,2.59040393421017
cheaper,2.59040393421017
easier,2.59040393421017
udalls,2.59040393421017
<s> says contraception,2.59040393421017
says contraception plan,2.59040393421017
contraception plan cheaper,2.59040393421017
plan cheaper easier,2.59040393421017
cheaper easier sen,2.59040393421017
easier sen .,2.59040393421017
sen . mark,2.59040393421017
. mark udalls,2.59040393421017
mark udalls </s>,2.59040393421017
udalls </s> </s>,2.59040393421017
del,2.59040393421017
valle,2.59040393421017
drive,2.59040393421017
bastrop,2.59040393421017
closest,2.59040393421017
store,2.59040393421017
<s> <s> families,2.59040393421017
<s> families del,2.59040393421017
families del valle,2.59040393421017
del valle city,2.59040393421017
valle city austin,2.59040393421017
city austin residents,2.59040393421017
austin residents drive,2.59040393421017
residents drive bastrop,2.59040393421017
drive bastrop go,2.59040393421017
bastrop go closest,2.59040393421017
go closest grocery,2.59040393421017
closest grocery store,2.59040393421017
grocery store .,2.59040393421017
store . </s>,2.59040393421017
<s> state government,2.59040393421017
state government spending,2.59040393421017
government spending increase,2.59040393421017
spending increase 10,2.59040393421017
increase 10 .,2.59040393421017
10 . 7,2.59040393421017
. 7 percent,2.59040393421017
7 percent year,2.59040393421017
percent year .,2.59040393421017
prohibiting,2.59040393421017
negotiating,2.59040393421017
prescription,2.59040393421017
drugs,2.59040393421017
provision,2.59040393421017
<s> says democrats,2.59040393421017
says democrats first,2.59040393421017
democrats first proposed,2.59040393421017
first proposed prohibiting,2.59040393421017
proposed prohibiting government,2.59040393421017
prohibiting government negotiating,2.59040393421017
government negotiating prices,2.59040393421017
negotiating prices prescription,2.59040393421017
prices prescription drugs,2.59040393421017
prescription drugs medicare,2.59040393421017
drugs medicare part,2.59040393421017
medicare part d,2.59040393421017
part d nothing,2.59040393421017
d nothing provision,2.59040393421017
nothing provision law,2.59040393421017
provision law .,2.59040393421017
arms,2.59040393421017
treaty,2.59040393421017
certainly,2.59040393421017
registry,2.59040393421017
scale,2.59040393421017
confiscation,2.59040393421017
<s> united nations,2.59040393421017
united nations arms,2.59040393421017
nations arms treaty,2.59040393421017
arms treaty would,2.59040393421017
treaty would almost,2.59040393421017
would almost certainly,2.59040393421017
almost certainly force,2.59040393421017
certainly force u,2.59040393421017
force u .,2.59040393421017
s . create,2.59040393421017
. create international,2.59040393421017
create international gun,2.59040393421017
international gun registry,2.59040393421017
gun registry setting,2.59040393421017
registry setting stage,2.59040393421017
setting stage full,2.59040393421017
stage full scale,2.59040393421017
full scale gun,2.59040393421017
scale gun confiscation,2.59040393421017
gun confiscation .,2.59040393421017
confiscation . </s>,2.59040393421017
remind,2.59040393421017
<s> <s> took,2.59040393421017
<s> took office,2.59040393421017
took office let,2.59040393421017
office let remind,2.59040393421017
let remind virtually,2.59040393421017
remind virtually no,2.59040393421017
virtually no international,2.59040393421017
no international pressure,2.59040393421017
international pressure iran,2.59040393421017
pressure iran .,2.59040393421017
verify,2.59040393421017
math,2.59040393421017
adds,2.59040393421017
<s> says six,2.59040393421017
says six studies,2.59040393421017
six studies verify,2.59040393421017
studies verify math,2.59040393421017
verify math adds,2.59040393421017
math adds mitt,2.59040393421017
adds mitt romneys,2.59040393421017
mitt romneys tax,2.59040393421017
romneys tax plan,2.59040393421017
tax plan .,2.59040393421017
performing,2.59040393421017
<s> says abortion,2.59040393421017
says abortion doctors,2.59040393421017
abortion doctors flying,2.59040393421017
doctors flying state,2.59040393421017
flying state performing,2.59040393421017
state performing abortions,2.59040393421017
performing abortions flying,2.59040393421017
abortions flying out,2.59040393421017
flying out .,2.59040393421017
inmates,2.59040393421017
immigrant,2.59040393421017
<s> one four,2.59040393421017
one four inmates,2.59040393421017
four inmates illegal,2.59040393421017
inmates illegal immigrant,2.59040393421017
illegal immigrant .,2.59040393421017
immigrant . </s>,2.59040393421017
ounce,2.59040393421017
soda,2.59040393421017
philadelphia,2.59040393421017
loss,2.59040393421017
sustaining,2.59040393421017
teamster,2.59040393421017
countless,2.59040393421017
beverage,2.59040393421017
<s> three cents,2.59040393421017
three cents per,2.59040393421017
cents per ounce,2.59040393421017
per ounce soda,2.59040393421017
ounce soda tax,2.59040393421017
soda tax philadelphia,2.59040393421017
tax philadelphia would,2.59040393421017
philadelphia would result,2.59040393421017
would result loss,2.59040393421017
result loss 2,2.59040393421017
loss 2 000,2.59040393421017
2 000 family,2.59040393421017
000 family sustaining,2.59040393421017
family sustaining teamster,2.59040393421017
sustaining teamster union,2.59040393421017
teamster union jobs,2.59040393421017
union jobs countless,2.59040393421017
jobs countless jobs,2.59040393421017
countless jobs beverage,2.59040393421017
jobs beverage industry,2.59040393421017
beverage industry .,2.59040393421017
industry . </s>,2.59040393421017
tobacco,2.59040393421017
cigars,2.59040393421017
childrens,2.59040393421017
<s> <s> kendrick,2.59040393421017
<s> kendrick meek,2.59040393421017
kendrick meek 1,2.59040393421017
meek 1 florida,2.59040393421017
1 florida taking,2.59040393421017
florida taking tobacco,2.59040393421017
taking tobacco cash,2.59040393421017
tobacco cash opposed,2.59040393421017
cash opposed tax,2.59040393421017
opposed tax cigars,2.59040393421017
tax cigars would,2.59040393421017
cigars would helped,2.59040393421017
would helped pay,2.59040393421017
helped pay childrens,2.59040393421017
pay childrens health,2.59040393421017
childrens health care,2.59040393421017
69,2.59040393421017
corn,2.59040393421017
wheat,2.59040393421017
spike,2.59040393421017
sugar,2.59040393421017
<s> federal reserve,2.59040393421017
federal reserve policies,2.59040393421017
reserve policies led,2.59040393421017
policies led 69,2.59040393421017
led 69 percent,2.59040393421017
69 percent rise,2.59040393421017
percent rise corn,2.59040393421017
rise corn prices,2.59040393421017
corn prices 44,2.59040393421017
prices 44 percent,2.59040393421017
44 percent rise,2.59040393421017
percent rise wheat,2.59040393421017
rise wheat prices,2.59040393421017
wheat prices 15,2.59040393421017
prices 15 percent,2.59040393421017
15 percent spike,2.59040393421017
percent spike sugar,2.59040393421017
spike sugar prices,2.59040393421017
sugar prices last,2.59040393421017
prices last year,2.59040393421017
smoking,2.59040393421017
<s> <s> repeal,2.59040393421017
<s> repeal wisconsins,2.59040393421017
repeal wisconsins smoking,2.59040393421017
wisconsins smoking ban,2.59040393421017
smoking ban </s>,2.59040393421017
ban </s> </s>,2.59040393421017
race,2.59040393421017
grants,2.59040393421017
participating,2.59040393421017
adopt,2.59040393421017
condition,2.59040393421017
<s> <s> race,2.59040393421017
<s> race top,2.59040393421017
race top grants,2.59040393421017
top grants require,2.59040393421017
grants require participating,2.59040393421017
require participating states,2.59040393421017
participating states adopt,2.59040393421017
states adopt common,2.59040393421017
adopt common core,2.59040393421017
common core standards,2.59040393421017
core standards condition,2.59040393421017
standards condition receiving,2.59040393421017
condition receiving federal,2.59040393421017
receiving federal funding,2.59040393421017
federal funding .,2.59040393421017
not_decades,2.59040393421017
<s> since wisconsin,2.59040393421017
since wisconsin gov,2.59040393421017
wisconsin gov .,2.59040393421017
scott walker took,2.59040393421017
walker took office,2.59040393421017
took office losing,2.59040393421017
office losing jobs,2.59040393421017
losing jobs rates,2.59040393421017
jobs rates not,2.59040393421017
rates not not_seen,2.59040393421017
not not_seen not_decades,2.59040393421017
not_seen not_decades .,2.59040393421017
not_decades . </s>,2.59040393421017
rival,2.59040393421017
. senate rival,2.59040393421017
senate rival tammy,2.59040393421017
rival tammy baldwin,2.59040393421017
tammy baldwin supports,2.59040393421017
baldwin supports tax,2.59040393421017
supports tax increase,2.59040393421017
tax increase president,2.59040393421017
increase president obama,2.59040393421017
president obama says,2.59040393421017
obama says would,2.59040393421017
says would cost,2.59040393421017
would cost middle,2.59040393421017
cost middle class,2.59040393421017
middle class families,2.59040393421017
class families 3,2.59040393421017
families 3 000,2.59040393421017
3 000 per,2.59040393421017
000 per year,2.59040393421017
play,2.59040393421017
<s> says unions,2.59040393421017
says unions take,2.59040393421017
unions take away,2.59040393421017
take away hard,2.59040393421017
away hard earned,2.59040393421017
hard earned money,2.59040393421017
earned money teachers,2.59040393421017
money teachers firefighters,2.59040393421017
police officers play,2.59040393421017
officers play politics,2.59040393421017
play politics .,2.59040393421017
politics . </s>,2.59040393421017
interview,2.59040393421017
<s> president bush,2.59040393421017
president bush never,2.59040393421017
bush never one,2.59040393421017
never one interview,2.59040393421017
one interview new,2.59040393421017
interview new york,2.59040393421017
new york times,2.59040393421017
york times entire,2.59040393421017
times entire presidency,2.59040393421017
entire presidency .,2.59040393421017
mr. t,2.59040393421017
rump,2.59040393421017
<s> <s> mr. t,2.59040393421017
<s> mr. t rump,2.59040393421017
mr. t rump self,2.59040393421017
rump self financing,2.59040393421017
self financing campaign,2.59040393421017
financing campaign dont,2.59040393421017
campaign dont donors,2.59040393421017
dont donors .,2.59040393421017
donors . </s>,2.59040393421017
example,2.59040393421017
successful,2.59040393421017
treatment,2.59040393421017
<s> <s> embryonic,2.59040393421017
<s> embryonic stem,2.59040393421017
cell research dead,2.59040393421017
research dead end,2.59040393421017
dead end no,2.59040393421017
end no one,2.59040393421017
no one good,2.59040393421017
one good example,2.59040393421017
good example successful,2.59040393421017
example successful treatment,2.59040393421017
successful treatment .,2.59040393421017
treatment . </s>,2.59040393421017
hand,2.59040393421017
counting,2.59040393421017
2016,2.59040393421017
<s> wisconsin one,2.59040393421017
wisconsin one county,2.59040393421017
one county dan,2.59040393421017
county dan e,2.59040393421017
dan e thats,2.59040393421017
e thats hand,2.59040393421017
thats hand counting,2.59040393421017
hand counting votes,2.59040393421017
counting votes 2016,2.59040393421017
votes 2016 presidential,2.59040393421017
2016 presidential recount,2.59040393421017
presidential recount .,2.59040393421017
recount . </s>,2.59040393421017
ambassador,2.59040393421017
christo,2.59040393421017
pher,2.59040393421017
stevens,2.59040393421017
requests,2.59040393421017
<s> says libya,2.59040393421017
says libya ambassador,2.59040393421017
libya ambassador christo,2.59040393421017
ambassador christo pher,2.59040393421017
christo pher stevens,2.59040393421017
pher stevens sent,2.59040393421017
stevens sent 600,2.59040393421017
sent 600 requests,2.59040393421017
600 requests help,2.59040393421017
requests help benghazi,2.59040393421017
help benghazi .,2.59040393421017
benghazi . </s>,2.59040393421017
teacher,2.59040393421017
longest,2.59040393421017
