Feature,Mutual Information
<s> <s> <s> new federal,2.6027004801270066
<s> <s> new federal projections,2.6027004801270066
<s> new federal projections estimate,2.6027004801270066
new federal projections estimate that,2.6027004801270066
federal projections estimate that the,2.6027004801270066
projections estimate that the health,2.6027004801270066
estimate that the health care,2.6027004801270066
that the health care overhaul,2.6027004801270066
the health care overhaul will,2.6027004801270066
health care overhaul will cost,2.6027004801270066
care overhaul will cost 1,2.6027004801270066
overhaul will cost 1 76,2.6027004801270066
will cost 1 76 trillion,2.6027004801270066
cost 1 76 trillion over,2.6027004801270066
1 76 trillion over 10,2.6027004801270066
76 trillion over 10 years,2.6027004801270066
trillion over 10 years well,2.6027004801270066
over 10 years well above,2.6027004801270066
10 years well above the,2.6027004801270066
years well above the 940,2.6027004801270066
well above the 940 billion,2.6027004801270066
above the 940 billion democrats,2.6027004801270066
the 940 billion democrats originally,2.6027004801270066
940 billion democrats originally claimed,2.6027004801270066
billion democrats originally claimed </s>,2.6027004801270066
democrats originally claimed </s> </s>,2.6027004801270066
originally claimed </s> </s> </s>,2.6027004801270066
claimed </s> </s> </s> </s>,2.6027004801270066
payne,2.6027004801270066
pallone,2.6027004801270066
<s> <s> <s> say new,2.6027004801270066
<s> <s> say new jersey,2.6027004801270066
<s> say new jersey reps,2.6027004801270066
say new jersey reps donald,2.6027004801270066
new jersey reps donald payne,2.6027004801270066
jersey reps donald payne and,2.6027004801270066
reps donald payne and frank,2.6027004801270066
donald payne and frank pallone,2.6027004801270066
payne and frank pallone are,2.6027004801270066
and frank pallone are socialists,2.6027004801270066
frank pallone are socialists who,2.6027004801270066
pallone are socialists who are,2.6027004801270066
<s> <s> <s> the unemployment,2.6027004801270066
<s> <s> the unemployment rate,2.6027004801270066
<s> the unemployment rate may,2.6027004801270066
the unemployment rate may be,2.6027004801270066
unemployment rate may be as,2.6027004801270066
rate may be as high,2.6027004801270066
may be as high as,2.6027004801270066
be as high as 42,2.6027004801270066
as high as 42 percent,2.6027004801270066
high as 42 percent </s>,2.6027004801270066
as 42 percent </s> </s>,2.6027004801270066
42 percent </s> </s> </s>,2.6027004801270066
indeed,2.6027004801270066
<s> <s> <s> <s> social,2.6027004801270066
<s> <s> <s> social security,2.6027004801270066
<s> <s> social security is,2.6027004801270066
<s> social security is indeed,2.6027004801270066
social security is indeed a,2.6027004801270066
security is indeed a ponzi,2.6027004801270066
is indeed a ponzi scheme,2.6027004801270066
indeed a ponzi scheme </s>,2.6027004801270066
a ponzi scheme </s> </s>,2.6027004801270066
ponzi scheme </s> </s> </s>,2.6027004801270066
scheme </s> </s> </s> </s>,2.6027004801270066
brags,2.6027004801270066
independent,2.6027004801270066
agency,2.6027004801270066
investigate,2.6027004801270066
course,2.6027004801270066
<s> says scott walker brags,2.6027004801270066
says scott walker brags a,2.6027004801270066
scott walker brags a lot,2.6027004801270066
walker brags a lot about,2.6027004801270066
brags a lot about having,2.6027004801270066
a lot about having an,2.6027004801270066
lot about having an independent,2.6027004801270066
about having an independent agency,2.6027004801270066
having an independent agency investigate,2.6027004801270066
an independent agency investigate police,2.6027004801270066
independent agency investigate police shootings,2.6027004801270066
agency investigate police shootings of,2.6027004801270066
investigate police shootings of course,2.6027004801270066
police shootings of course he,2.6027004801270066
shootings of course he didnt,2.6027004801270066
of course he didnt fund,2.6027004801270066
course he didnt fund it,2.6027004801270066
he didnt fund it </s>,2.6027004801270066
didnt fund it </s> </s>,2.6027004801270066
fund it </s> </s> </s>,2.6027004801270066
attitude,2.6027004801270066
sanctity,2.6027004801270066
celebrations,2.6027004801270066
eleven,2.6027004801270066
yeah,2.6027004801270066
<s> <s> <s> when the,2.6027004801270066
<s> <s> when the country,2.6027004801270066
<s> when the country was,2.6027004801270066
when the country was founded,2.6027004801270066
the country was founded congress,2.6027004801270066
country was founded congress had,2.6027004801270066
was founded congress had exactly,2.6027004801270066
founded congress had exactly the,2.6027004801270066
congress had exactly the same,2.6027004801270066
had exactly the same attitude,2.6027004801270066
exactly the same attitude about,2.6027004801270066
the same attitude about the,2.6027004801270066
same attitude about the sanctity,2.6027004801270066
attitude about the sanctity of,2.6027004801270066
about the sanctity of christmas,2.6027004801270066
the sanctity of christmas celebrations,2.6027004801270066
sanctity of christmas celebrations that,2.6027004801270066
of christmas celebrations that a,2.6027004801270066
christmas celebrations that a 7,2.6027004801270066
celebrations that a 7 eleven,2.6027004801270066
that a 7 eleven does,2.6027004801270066
a 7 eleven does today,2.6027004801270066
7 eleven does today yeah,2.6027004801270066
eleven does today yeah were,2.6027004801270066
does today yeah were open,2.6027004801270066
today yeah were open </s>,2.6027004801270066
yeah were open </s> </s>,2.6027004801270066
were open </s> </s> </s>,2.6027004801270066
open </s> </s> </s> </s>,2.6027004801270066
omnibus,2.6027004801270066
<s> <s> <s> the omnibus,2.6027004801270066
<s> <s> the omnibus bill,2.6027004801270066
<s> the omnibus bill has,2.6027004801270066
the omnibus bill has only,2.6027004801270066
omnibus bill has only 3,2.6027004801270066
bill has only 3 8,2.6027004801270066
has only 3 8 billion,2.6027004801270066
only 3 8 billion in,2.6027004801270066
3 8 billion in earmarks,2.6027004801270066
8 billion in earmarks </s>,2.6027004801270066
billion in earmarks </s> </s>,2.6027004801270066
in earmarks </s> </s> </s>,2.6027004801270066
earmarks </s> </s> </s> </s>,2.6027004801270066
estate,2.6027004801270066
<s> <s> <s> says real,2.6027004801270066
<s> <s> says real estate,2.6027004801270066
<s> says real estate taxes,2.6027004801270066
says real estate taxes were,2.6027004801270066
real estate taxes were put,2.6027004801270066
estate taxes were put in,2.6027004801270066
taxes were put in place,2.6027004801270066
were put in place to,2.6027004801270066
put in place to pay,2.6027004801270066
in place to pay for,2.6027004801270066
place to pay for obamacare,2.6027004801270066
to pay for obamacare </s>,2.6027004801270066
pay for obamacare </s> </s>,2.6027004801270066
kay,2.6027004801270066
bailey,2.6027004801270066
hutchison,2.6027004801270066
<s> <s> <s> says kay,2.6027004801270066
<s> <s> says kay bailey,2.6027004801270066
<s> says kay bailey hutchison,2.6027004801270066
says kay bailey hutchison voted,2.6027004801270066
kay bailey hutchison voted for,2.6027004801270066
bailey hutchison voted for sanctuary,2.6027004801270066
hutchison voted for sanctuary cities,2.6027004801270066
voted for sanctuary cities </s>,2.6027004801270066
for sanctuary cities </s> </s>,2.6027004801270066
sanctuary cities </s> </s> </s>,2.6027004801270066
opponent,2.6027004801270066
mary,2.6027004801270066
burke,2.6027004801270066
reporters,2.6027004801270066
bargained,2.6027004801270066
<s> <s> <s> says opponent,2.6027004801270066
<s> <s> says opponent mary,2.6027004801270066
<s> says opponent mary burke,2.6027004801270066
says opponent mary burke told,2.6027004801270066
opponent mary burke told reporters,2.6027004801270066
mary burke told reporters she,2.6027004801270066
burke told reporters she would,2.6027004801270066
told reporters she would have,2.6027004801270066
reporters she would have required,2.6027004801270066
she would have required workers,2.6027004801270066
would have required workers to,2.6027004801270066
have required workers to give,2.6027004801270066
required workers to give up,2.6027004801270066
workers to give up bargained,2.6027004801270066
to give up bargained for,2.6027004801270066
give up bargained for healthcare,2.6027004801270066
up bargained for healthcare and,2.6027004801270066
bargained for healthcare and retirement,2.6027004801270066
for healthcare and retirement benefits,2.6027004801270066
healthcare and retirement benefits like,2.6027004801270066
and retirement benefits like gov,2.6027004801270066
retirement benefits like gov walker,2.6027004801270066
benefits like gov walker </s>,2.6027004801270066
like gov walker </s> </s>,2.6027004801270066
gov walker </s> </s> </s>,2.6027004801270066
walker </s> </s> </s> </s>,2.6027004801270066
anybodys,2.6027004801270066
table,2.6027004801270066
<s> <s> <s> we do,2.6027004801270066
<s> <s> we do not,2.6027004801270066
<s> we do not want,2.6027004801270066
we do not want to,2.6027004801270066
do not want to raise,2.6027004801270066
not want to raise anybodys,2.6027004801270066
want to raise anybodys tax,2.6027004801270066
to raise anybodys tax rates,2.6027004801270066
raise anybodys tax rates thats,2.6027004801270066
anybodys tax rates thats never,2.6027004801270066
tax rates thats never been,2.6027004801270066
rates thats never been on,2.6027004801270066
thats never been on the,2.6027004801270066
never been on the table,2.6027004801270066
been on the table </s>,2.6027004801270066
on the table </s> </s>,2.6027004801270066
the table </s> </s> </s>,2.6027004801270066
table </s> </s> </s> </s>,2.6027004801270066
wasn,2.6027004801270066
raging,2.6027004801270066
populist,2.6027004801270066
ran,2.6027004801270066
<s> <s> <s> john wasn,2.6027004801270066
<s> <s> john wasn t,2.6027004801270066
<s> john wasn t this,2.6027004801270066
john wasn t this raging,2.6027004801270066
wasn t this raging populist,2.6027004801270066
t this raging populist four,2.6027004801270066
this raging populist four years,2.6027004801270066
raging populist four years ago,2.6027004801270066
populist four years ago when,2.6027004801270066
four years ago when he,2.6027004801270066
years ago when he ran,2.6027004801270066
ago when he ran for,2.6027004801270066
when he ran for president,2.6027004801270066
he ran for president </s>,2.6027004801270066
ran for president </s> </s>,2.6027004801270066
for president </s> </s> </s>,2.6027004801270066
attended,2.6027004801270066
convention,2.6027004801270066
<s> <s> <s> says no,2.6027004801270066
<s> <s> says no one,2.6027004801270066
<s> says no one from,2.6027004801270066
says no one from the,2.6027004801270066
no one from the bush,2.6027004801270066
one from the bush family,2.6027004801270066
from the bush family attended,2.6027004801270066
the bush family attended the,2.6027004801270066
bush family attended the 2012,2.6027004801270066
family attended the 2012 republican,2.6027004801270066
attended the 2012 republican national,2.6027004801270066
the 2012 republican national convention,2.6027004801270066
2012 republican national convention and,2.6027004801270066
republican national convention and there,2.6027004801270066
national convention and there was,2.6027004801270066
convention and there was no,2.6027004801270066
and there was no president,2.6027004801270066
there was no president bush,2.6027004801270066
was no president bush at,2.6027004801270066
no president bush at the,2.6027004801270066
president bush at the 2008,2.6027004801270066
bush at the 2008 convention,2.6027004801270066
at the 2008 convention </s>,2.6027004801270066
the 2008 convention </s> </s>,2.6027004801270066
2008 convention </s> </s> </s>,2.6027004801270066
convention </s> </s> </s> </s>,2.6027004801270066
rising,2.6027004801270066
<s> <s> <s> <s> crime,2.6027004801270066
<s> <s> <s> crime is,2.6027004801270066
<s> <s> crime is rising,2.6027004801270066
<s> crime is rising </s>,2.6027004801270066
crime is rising </s> </s>,2.6027004801270066
is rising </s> </s> </s>,2.6027004801270066
rising </s> </s> </s> </s>,2.6027004801270066
complicated,2.6027004801270066
comply,2.6027004801270066
code,2.6027004801270066
<s> weve got a personal,2.6027004801270066
weve got a personal tax,2.6027004801270066
got a personal tax system,2.6027004801270066
a personal tax system thats,2.6027004801270066
personal tax system thats so,2.6027004801270066
tax system thats so complicated,2.6027004801270066
system thats so complicated it,2.6027004801270066
thats so complicated it costs,2.6027004801270066
so complicated it costs americans,2.6027004801270066
complicated it costs americans about,2.6027004801270066
it costs americans about 500,2.6027004801270066
costs americans about 500 billion,2.6027004801270066
americans about 500 billion a,2.6027004801270066
about 500 billion a year,2.6027004801270066
500 billion a year to,2.6027004801270066
billion a year to comply,2.6027004801270066
a year to comply with,2.6027004801270066
year to comply with the,2.6027004801270066
to comply with the current,2.6027004801270066
comply with the current tax,2.6027004801270066
with the current tax code,2.6027004801270066
the current tax code </s>,2.6027004801270066
current tax code </s> </s>,2.6027004801270066
tax code </s> </s> </s>,2.6027004801270066
code </s> </s> </s> </s>,2.6027004801270066
provided,2.6027004801270066
prayer,2.6027004801270066
room,2.6027004801270066
rugs,2.6027004801270066
lets,2.6027004801270066
pray,2.6027004801270066
allah,2.6027004801270066
<s> <s> says a portland,2.6027004801270066
<s> says a portland school,2.6027004801270066
says a portland school gives,2.6027004801270066
a portland school gives muslim,2.6027004801270066
portland school gives muslim students,2.6027004801270066
school gives muslim students their,2.6027004801270066
gives muslim students their own,2.6027004801270066
muslim students their own school,2.6027004801270066
students their own school provided,2.6027004801270066
their own school provided prayer,2.6027004801270066
own school provided prayer room,2.6027004801270066
school provided prayer room prayer,2.6027004801270066
provided prayer room prayer rugs,2.6027004801270066
prayer room prayer rugs and,2.6027004801270066
room prayer rugs and lets,2.6027004801270066
prayer rugs and lets them,2.6027004801270066
rugs and lets them out,2.6027004801270066
and lets them out of,2.6027004801270066
lets them out of class,2.6027004801270066
them out of class five,2.6027004801270066
out of class five times,2.6027004801270066
of class five times a,2.6027004801270066
class five times a day,2.6027004801270066
five times a day to,2.6027004801270066
times a day to pray,2.6027004801270066
a day to pray to,2.6027004801270066
day to pray to allah,2.6027004801270066
to pray to allah </s>,2.6027004801270066
pray to allah </s> </s>,2.6027004801270066
to allah </s> </s> </s>,2.6027004801270066
allah </s> </s> </s> </s>,2.6027004801270066
abolishing,2.6027004801270066
v,2.6027004801270066
<s> <s> <s> texas republicans,2.6027004801270066
<s> <s> texas republicans believe,2.6027004801270066
<s> texas republicans believe in,2.6027004801270066
texas republicans believe in abolishing,2.6027004801270066
republicans believe in abolishing social,2.6027004801270066
believe in abolishing social security,2.6027004801270066
in abolishing social security abolishing,2.6027004801270066
abolishing social security abolishing v,2.6027004801270066
social security abolishing v a,2.6027004801270066
security abolishing v a health,2.6027004801270066
abolishing v a health care,2.6027004801270066
v a health care </s>,2.6027004801270066
a health care </s> </s>,2.6027004801270066
motors,2.6027004801270066
in the case of general,2.6027004801270066
the case of general motors,2.6027004801270066
case of general motors the,2.6027004801270066
of general motors the bush,2.6027004801270066
general motors the bush administration,2.6027004801270066
motors the bush administration wrote,2.6027004801270066
the bush administration wrote a,2.6027004801270066
bush administration wrote a check,2.6027004801270066
administration wrote a check without,2.6027004801270066
wrote a check without asking,2.6027004801270066
a check without asking for,2.6027004801270066
check without asking for any,2.6027004801270066
without asking for any conditions,2.6027004801270066
asking for any conditions of,2.6027004801270066
for any conditions of change,2.6027004801270066
any conditions of change </s>,2.6027004801270066
conditions of change </s> </s>,2.6027004801270066
of change </s> </s> </s>,2.6027004801270066
carlos,2.6027004801270066
curbelo,2.6027004801270066
ability,2.6027004801270066
pollution,2.6027004801270066
combat,2.6027004801270066
<s> <s> <s> says miami,2.6027004801270066
<s> <s> says miami congressman,2.6027004801270066
<s> says miami congressman carlos,2.6027004801270066
says miami congressman carlos curbelo,2.6027004801270066
miami congressman carlos curbelo supports,2.6027004801270066
congressman carlos curbelo supports drilling,2.6027004801270066
carlos curbelo supports drilling offshore,2.6027004801270066
curbelo supports drilling offshore and,2.6027004801270066
supports drilling offshore and repeatedly,2.6027004801270066
drilling offshore and repeatedly voted,2.6027004801270066
offshore and repeatedly voted against,2.6027004801270066
and repeatedly voted against president,2.6027004801270066
repeatedly voted against president obamas,2.6027004801270066
voted against president obamas ability,2.6027004801270066
against president obamas ability to,2.6027004801270066
president obamas ability to fight,2.6027004801270066
obamas ability to fight pollution,2.6027004801270066
ability to fight pollution and,2.6027004801270066
to fight pollution and combat,2.6027004801270066
fight pollution and combat climate,2.6027004801270066
pollution and combat climate change,2.6027004801270066
and combat climate change </s>,2.6027004801270066
combat climate change </s> </s>,2.6027004801270066
climate change </s> </s> </s>,2.6027004801270066
disclose,2.6027004801270066
suspicion,2.6027004801270066
<s> <s> <s> when president,2.6027004801270066
<s> <s> when president then,2.6027004801270066
<s> when president then candidate,2.6027004801270066
when president then candidate obama,2.6027004801270066
president then candidate obama was,2.6027004801270066
then candidate obama was asked,2.6027004801270066
candidate obama was asked to,2.6027004801270066
obama was asked to disclose,2.6027004801270066
was asked to disclose some,2.6027004801270066
asked to disclose some of,2.6027004801270066
to disclose some of his,2.6027004801270066
disclose some of his donors,2.6027004801270066
some of his donors because,2.6027004801270066
of his donors because there,2.6027004801270066
his donors because there was,2.6027004801270066
donors because there was suspicion,2.6027004801270066
because there was suspicion of,2.6027004801270066
there was suspicion of their,2.6027004801270066
was suspicion of their being,2.6027004801270066
suspicion of their being the,2.6027004801270066
of their being the foreign,2.6027004801270066
their being the foreign source,2.6027004801270066
being the foreign source of,2.6027004801270066
the foreign source of money,2.6027004801270066
foreign source of money into,2.6027004801270066
source of money into his,2.6027004801270066
of money into his campaign,2.6027004801270066
money into his campaign they,2.6027004801270066
into his campaign they refused,2.6027004801270066
his campaign they refused to,2.6027004801270066
campaign they refused to do,2.6027004801270066
they refused to do it,2.6027004801270066
refused to do it </s>,2.6027004801270066
to do it </s> </s>,2.6027004801270066
do it </s> </s> </s>,2.6027004801270066
usa,2.6027004801270066
continues,2.6027004801270066
<s> <s> <s> <s> oregon,2.6027004801270066
<s> <s> <s> oregon is,2.6027004801270066
<s> <s> oregon is the,2.6027004801270066
<s> oregon is the only,2.6027004801270066
oregon is the only state,2.6027004801270066
is the only state out,2.6027004801270066
the only state out of,2.6027004801270066
only state out of the,2.6027004801270066
state out of the 50,2.6027004801270066
out of the 50 states,2.6027004801270066
of the 50 states in,2.6027004801270066
the 50 states in the,2.6027004801270066
50 states in the usa,2.6027004801270066
states in the usa that,2.6027004801270066
in the usa that continues,2.6027004801270066
the usa that continues to,2.6027004801270066
usa that continues to pay,2.6027004801270066
that continues to pay 100,2.6027004801270066
continues to pay 100 of,2.6027004801270066
to pay 100 of the,2.6027004801270066
pay 100 of the medical,2.6027004801270066
100 of the medical benefits,2.6027004801270066
of the medical benefits for,2.6027004801270066
the medical benefits for its,2.6027004801270066
medical benefits for its employees,2.6027004801270066
benefits for its employees and,2.6027004801270066
for its employees and their,2.6027004801270066
its employees and their families,2.6027004801270066
employees and their families </s>,2.6027004801270066
and their families </s> </s>,2.6027004801270066
their families </s> </s> </s>,2.6027004801270066
wonder,2.6027004801270066
why,2.6027004801270066
rand,2.6027004801270066
shopping,2.6027004801270066
billionaire,2.6027004801270066
super,2.6027004801270066
pac,2.6027004801270066
<s> <s> <s> you wonder,2.6027004801270066
<s> <s> you wonder why,2.6027004801270066
<s> you wonder why you,2.6027004801270066
you wonder why you dont,2.6027004801270066
wonder why you dont see,2.6027004801270066
why you dont see rand,2.6027004801270066
you dont see rand paul,2.6027004801270066
dont see rand paul as,2.6027004801270066
see rand paul as much,2.6027004801270066
rand paul as much hes,2.6027004801270066
paul as much hes still,2.6027004801270066
as much hes still shopping,2.6027004801270066
much hes still shopping for,2.6027004801270066
hes still shopping for his,2.6027004801270066
still shopping for his billionaire,2.6027004801270066
shopping for his billionaire hes,2.6027004801270066
for his billionaire hes like,2.6027004801270066
his billionaire hes like the,2.6027004801270066
billionaire hes like the only,2.6027004801270066
hes like the only one,2.6027004801270066
like the only one who,2.6027004801270066
the only one who hasnt,2.6027004801270066
only one who hasnt found,2.6027004801270066
one who hasnt found a,2.6027004801270066
who hasnt found a billionaire,2.6027004801270066
hasnt found a billionaire to,2.6027004801270066
found a billionaire to fund,2.6027004801270066
a billionaire to fund his,2.6027004801270066
billionaire to fund his super,2.6027004801270066
to fund his super pac,2.6027004801270066
fund his super pac </s>,2.6027004801270066
his super pac </s> </s>,2.6027004801270066
super pac </s> </s> </s>,2.6027004801270066
pac </s> </s> </s> </s>,2.6027004801270066
newly,2.6027004801270066
hold,2.6027004801270066
<s> <s> <s> <s> three,2.6027004801270066
<s> <s> <s> three years,2.6027004801270066
<s> <s> three years ago,2.6027004801270066
<s> three years ago a,2.6027004801270066
three years ago a newly,2.6027004801270066
years ago a newly elected,2.6027004801270066
ago a newly elected president,2.6027004801270066
a newly elected president obama,2.6027004801270066
newly elected president obama told,2.6027004801270066
elected president obama told america,2.6027004801270066
president obama told america that,2.6027004801270066
obama told america that if,2.6027004801270066
told america that if congress,2.6027004801270066
america that if congress approved,2.6027004801270066
that if congress approved his,2.6027004801270066
if congress approved his plan,2.6027004801270066
congress approved his plan to,2.6027004801270066
approved his plan to borrow,2.6027004801270066
his plan to borrow nearly,2.6027004801270066
plan to borrow nearly a,2.6027004801270066
to borrow nearly a trillion,2.6027004801270066
borrow nearly a trillion dollars,2.6027004801270066
nearly a trillion dollars he,2.6027004801270066
a trillion dollars he would,2.6027004801270066
trillion dollars he would hold,2.6027004801270066
dollars he would hold unemployment,2.6027004801270066
he would hold unemployment below,2.6027004801270066
would hold unemployment below 8,2.6027004801270066
hold unemployment below 8 percent,2.6027004801270066
unemployment below 8 percent </s>,2.6027004801270066
below 8 percent </s> </s>,2.6027004801270066
payment,2.6027004801270066
advisory,2.6027004801270066
<s> <s> <s> <s> an,2.6027004801270066
<s> <s> <s> an independent,2.6027004801270066
<s> <s> an independent payment,2.6027004801270066
<s> an independent payment advisory,2.6027004801270066
an independent payment advisory board,2.6027004801270066
independent payment advisory board created,2.6027004801270066
payment advisory board created by,2.6027004801270066
advisory board created by in,2.6027004801270066
board created by in the,2.6027004801270066
created by in the health,2.6027004801270066
by in the health care,2.6027004801270066
in the health care reform,2.6027004801270066
the health care reform law,2.6027004801270066
health care reform law is,2.6027004801270066
care reform law is like,2.6027004801270066
reform law is like a,2.6027004801270066
law is like a medicare,2.6027004801270066
is like a medicare irs,2.6027004801270066
like a medicare irs with,2.6027004801270066
a medicare irs with the,2.6027004801270066
medicare irs with the power,2.6027004801270066
irs with the power to,2.6027004801270066
with the power to cut,2.6027004801270066
the power to cut medicare,2.6027004801270066
power to cut medicare in,2.6027004801270066
to cut medicare in order,2.6027004801270066
cut medicare in order to,2.6027004801270066
medicare in order to pay,2.6027004801270066
in order to pay for,2.6027004801270066
order to pay for new,2.6027004801270066
to pay for new government,2.6027004801270066
pay for new government programs,2.6027004801270066
for new government programs </s>,2.6027004801270066
new government programs </s> </s>,2.6027004801270066
government programs </s> </s> </s>,2.6027004801270066
programs </s> </s> </s> </s>,2.6027004801270066
mitchell,2.6027004801270066
domes,2.6027004801270066
<s> <s> <s> the mitchell,2.6027004801270066
<s> <s> the mitchell park,2.6027004801270066
<s> the mitchell park domes,2.6027004801270066
the mitchell park domes lose,2.6027004801270066
mitchell park domes lose about,2.6027004801270066
park domes lose about 1,2.6027004801270066
domes lose about 1 million,2.6027004801270066
lose about 1 million plus,2.6027004801270066
about 1 million plus every,2.6027004801270066
1 million plus every year,2.6027004801270066
million plus every year and,2.6027004801270066
plus every year and the,2.6027004801270066
every year and the number,2.6027004801270066
year and the number of,2.6027004801270066
and the number of people,2.6027004801270066
the number of people going,2.6027004801270066
number of people going to,2.6027004801270066
of people going to the,2.6027004801270066
people going to the domes,2.6027004801270066
going to the domes has,2.6027004801270066
to the domes has been,2.6027004801270066
the domes has been going,2.6027004801270066
domes has been going down,2.6027004801270066
has been going down </s>,2.6027004801270066
been going down </s> </s>,2.6027004801270066
going down </s> </s> </s>,2.6027004801270066
youd,2.6027004801270066
<s> <s> under a bill,2.6027004801270066
<s> under a bill before,2.6027004801270066
under a bill before the,2.6027004801270066
a bill before the legislature,2.6027004801270066
bill before the legislature youd,2.6027004801270066
before the legislature youd have,2.6027004801270066
the legislature youd have to,2.6027004801270066
legislature youd have to go,2.6027004801270066
youd have to go to,2.6027004801270066
have to go to court,2.6027004801270066
to go to court to,2.6027004801270066
go to court to fire,2.6027004801270066
to court to fire an,2.6027004801270066
court to fire an employee,2.6027004801270066
to fire an employee </s>,2.6027004801270066
fire an employee </s> </s>,2.6027004801270066
an employee </s> </s> </s>,2.6027004801270066
employee </s> </s> </s> </s>,2.6027004801270066
pastor,2.6027004801270066
preacher,2.6027004801270066
priest,2.6027004801270066
rabbi,2.6027004801270066
imam,2.6027004801270066
sermon,2.6027004801270066
moral,2.6027004801270066
traditions,2.6027004801270066
guilty,2.6027004801270066
<s> <s> under the hate,2.6027004801270066
<s> under the hate crimes,2.6027004801270066
under the hate crimes bill,2.6027004801270066
the hate crimes bill any,2.6027004801270066
hate crimes bill any pastor,2.6027004801270066
crimes bill any pastor preacher,2.6027004801270066
bill any pastor preacher priest,2.6027004801270066
any pastor preacher priest rabbi,2.6027004801270066
pastor preacher priest rabbi or,2.6027004801270066
preacher priest rabbi or imam,2.6027004801270066
priest rabbi or imam who,2.6027004801270066
rabbi or imam who gives,2.6027004801270066
or imam who gives a,2.6027004801270066
imam who gives a sermon,2.6027004801270066
who gives a sermon out,2.6027004801270066
gives a sermon out of,2.6027004801270066
a sermon out of their,2.6027004801270066
sermon out of their moral,2.6027004801270066
out of their moral traditions,2.6027004801270066
of their moral traditions about,2.6027004801270066
their moral traditions about sexual,2.6027004801270066
moral traditions about sexual practices,2.6027004801270066
traditions about sexual practices could,2.6027004801270066
about sexual practices could be,2.6027004801270066
sexual practices could be found,2.6027004801270066
practices could be found guilty,2.6027004801270066
could be found guilty of,2.6027004801270066
be found guilty of a,2.6027004801270066
found guilty of a federal,2.6027004801270066
guilty of a federal crime,2.6027004801270066
of a federal crime </s>,2.6027004801270066
jobless,2.6027004801270066
<s> <s> this is what,2.6027004801270066
<s> this is what president,2.6027004801270066
this is what president obama,2.6027004801270066
is what president obama said,2.6027004801270066
what president obama said the,2.6027004801270066
president obama said the jobless,2.6027004801270066
obama said the jobless rate,2.6027004801270066
said the jobless rate would,2.6027004801270066
the jobless rate would be,2.6027004801270066
jobless rate would be if,2.6027004801270066
rate would be if we,2.6027004801270066
would be if we passed,2.6027004801270066
be if we passed the,2.6027004801270066
if we passed the stimulus,2.6027004801270066
we passed the stimulus 5,2.6027004801270066
passed the stimulus 5 6,2.6027004801270066
the stimulus 5 6 percent,2.6027004801270066
stimulus 5 6 percent </s>,2.6027004801270066
5 6 percent </s> </s>,2.6027004801270066
6 percent </s> </s> </s>,2.6027004801270066
global,2.6027004801270066
instability,2.6027004801270066
recipient,2.6027004801270066
<s> <s> u s global,2.6027004801270066
<s> u s global aids,2.6027004801270066
u s global aids spending,2.6027004801270066
s global aids spending helped,2.6027004801270066
global aids spending helped reduce,2.6027004801270066
aids spending helped reduce political,2.6027004801270066
spending helped reduce political instability,2.6027004801270066
helped reduce political instability and,2.6027004801270066
reduce political instability and violence,2.6027004801270066
political instability and violence by,2.6027004801270066
instability and violence by 40,2.6027004801270066
and violence by 40 percent,2.6027004801270066
violence by 40 percent in,2.6027004801270066
by 40 percent in recipient,2.6027004801270066
40 percent in recipient nations,2.6027004801270066
percent in recipient nations </s>,2.6027004801270066
in recipient nations </s> </s>,2.6027004801270066
recipient nations </s> </s> </s>,2.6027004801270066
nations </s> </s> </s> </s>,2.6027004801270066
<s> <s> <s> there were,2.6027004801270066
<s> <s> there were more,2.6027004801270066
<s> there were more people,2.6027004801270066
there were more people on,2.6027004801270066
were more people on welfare,2.6027004801270066
more people on welfare than,2.6027004801270066
people on welfare than working,2.6027004801270066
on welfare than working in,2.6027004801270066
welfare than working in 2013,2.6027004801270066
than working in 2013 </s>,2.6027004801270066
working in 2013 </s> </s>,2.6027004801270066
in 2013 </s> </s> </s>,2.6027004801270066
2013 </s> </s> </s> </s>,2.6027004801270066
tammy,2.6027004801270066
baldwin,2.6027004801270066
doctors,2.6027004801270066
ask,2.6027004801270066
patients,2.6027004801270066
lesbian,2.6027004801270066
bisexual,2.6027004801270066
identity,2.6027004801270066
<s> <s> <s> says tammy,2.6027004801270066
<s> <s> says tammy baldwin,2.6027004801270066
<s> says tammy baldwin introduced,2.6027004801270066
says tammy baldwin introduced a,2.6027004801270066
tammy baldwin introduced a bill,2.6027004801270066
baldwin introduced a bill that,2.6027004801270066
introduced a bill that would,2.6027004801270066
a bill that would require,2.6027004801270066
bill that would require doctors,2.6027004801270066
that would require doctors and,2.6027004801270066
would require doctors and other,2.6027004801270066
require doctors and other health,2.6027004801270066
doctors and other health care,2.6027004801270066
and other health care workers,2.6027004801270066
other health care workers to,2.6027004801270066
health care workers to ask,2.6027004801270066
care workers to ask patients,2.6027004801270066
workers to ask patients including,2.6027004801270066
to ask patients including young,2.6027004801270066
ask patients including young children,2.6027004801270066
patients including young children whether,2.6027004801270066
including young children whether they,2.6027004801270066
young children whether they are,2.6027004801270066
children whether they are gay,2.6027004801270066
whether they are gay lesbian,2.6027004801270066
they are gay lesbian bisexual,2.6027004801270066
are gay lesbian bisexual or,2.6027004801270066
gay lesbian bisexual or if,2.6027004801270066
lesbian bisexual or if they,2.6027004801270066
bisexual or if they know,2.6027004801270066
