Feature,Pointwise Mutual Information
weapon drug gangs,1.5104744194221706
drug gangs taking,1.5104744194221706
gangs taking one,1.5104744194221706
taking one another,1.5104744194221706
one another end,1.5104744194221706
another end shot,1.5104744194221706
end shot weapon,1.5104744194221706
shot weapon .,1.5104744194221706
weapon . </s>,1.5104744194221706
uri,1.5104744194221706
england,1.5104744194221706
grant,1.5104744194221706
institutions,1.5104744194221706
<s> <s> salaries,1.5104744194221706
<s> salaries uri,1.5104744194221706
salaries uri faculty,1.5104744194221706
uri faculty second,1.5104744194221706
faculty second last,1.5104744194221706
second last among,1.5104744194221706
last among new,1.5104744194221706
among new england,1.5104744194221706
new england land,1.5104744194221706
england land grant,1.5104744194221706
land grant universities,1.5104744194221706
grant universities lowest,1.5104744194221706
universities lowest 20,1.5104744194221706
lowest 20 percent,1.5104744194221706
20 percent major,1.5104744194221706
percent major u,1.5104744194221706
major u .,1.5104744194221706
s . research,1.5104744194221706
. research institutions,1.5104744194221706
research institutions </s>,1.5104744194221706
institutions </s> </s>,1.5104744194221706
cashed,1.5104744194221706
sept,1.5104744194221706
collecting,1.5104744194221706
recover,1.5104744194221706
attack,1.5104744194221706
properties,1.5104744194221706
not_affected,1.5104744194221706
says donald trump cashed,1.5104744194221706
donald trump cashed sept,1.5104744194221706
cashed sept .,1.5104744194221706
sept . 11,1.5104744194221706
. 11 collecting,1.5104744194221706
11 collecting 150,1.5104744194221706
collecting 150 000,1.5104744194221706
150 000 federal,1.5104744194221706
000 federal funds,1.5104744194221706
federal funds intended,1.5104744194221706
funds intended help,1.5104744194221706
intended help small,1.5104744194221706
help small businesses,1.5104744194221706
small businesses recover,1.5104744194221706
businesses recover even,1.5104744194221706
recover even though,1.5104744194221706
even though days,1.5104744194221706
though days attack,1.5104744194221706
days attack trump,1.5104744194221706
attack trump said,1.5104744194221706
trump said properties,1.5104744194221706
said properties not,1.5104744194221706
properties not not_affected,1.5104744194221706
not not_affected .,1.5104744194221706
not_affected . </s>,1.5104744194221706
little,1.5104744194221706
evidence,1.5104744194221706
red,1.5104744194221706
cameras,1.5104744194221706
severity,1.5104744194221706
accidents,1.5104744194221706
intersections,1.5104744194221706
<s> <s> little,1.5104744194221706
<s> little evidence,1.5104744194221706
little evidence use,1.5104744194221706
evidence use red,1.5104744194221706
use red light,1.5104744194221706
red light cameras,1.5104744194221706
light cameras new,1.5104744194221706
cameras new jersey,1.5104744194221706
new jersey reduced,1.5104744194221706
jersey reduced number,1.5104744194221706
reduced number severity,1.5104744194221706
number severity accidents,1.5104744194221706
severity accidents intersections,1.5104744194221706
accidents intersections used,1.5104744194221706
intersections used .,1.5104744194221706
used . </s>,1.5104744194221706
camden,1.5104744194221706
graduated,1.5104744194221706
ready,1.5104744194221706
<s> <s> entire,1.5104744194221706
<s> entire public,1.5104744194221706
entire public school,1.5104744194221706
public school system,1.5104744194221706
school system camden,1.5104744194221706
system camden last,1.5104744194221706
camden last year,1.5104744194221706
last year three,1.5104744194221706
year three students,1.5104744194221706
three students graduated,1.5104744194221706
students graduated college,1.5104744194221706
graduated college ready,1.5104744194221706
college ready .,1.5104744194221706
ready . </s>,1.5104744194221706
29,1.5104744194221706
delinquent,1.5104744194221706
<s> says nearly,1.5104744194221706
says nearly 29,1.5104744194221706
nearly 29 000,1.5104744194221706
29 000 oregonians,1.5104744194221706
000 oregonians almost,1.5104744194221706
oregonians almost 5,1.5104744194221706
almost 5 percent,1.5104744194221706
5 percent homeowners,1.5104744194221706
percent homeowners 90,1.5104744194221706
homeowners 90 days,1.5104744194221706
90 days delinquent,1.5104744194221706
days delinquent mortgage,1.5104744194221706
delinquent mortgage .,1.5104744194221706
mortgage . </s>,1.5104744194221706
colleagues,1.5104744194221706
<s> <s> george,1.5104744194221706
<s> george allen,1.5104744194221706
george allen colleagues,1.5104744194221706
allen colleagues senate,1.5104744194221706
colleagues senate turned,1.5104744194221706
senate turned biggest,1.5104744194221706
turned biggest surplus,1.5104744194221706
biggest surplus history,1.5104744194221706
surplus history united,1.5104744194221706
united states biggest,1.5104744194221706
states biggest deficit,1.5104744194221706
biggest deficit history,1.5104744194221706
deficit history united,1.5104744194221706
cracked,1.5104744194221706
attracting,1.5104744194221706
hiring,1.5104744194221706
president obama cracked,1.5104744194221706
obama cracked employers,1.5104744194221706
cracked employers attracting,1.5104744194221706
employers attracting undocumented,1.5104744194221706
attracting undocumented immigrants,1.5104744194221706
undocumented immigrants hiring,1.5104744194221706
immigrants hiring previous,1.5104744194221706
hiring previous president,1.5104744194221706
previous president .,1.5104744194221706
affirmative,1.5104744194221706
statement,1.5104744194221706
not_support,1.5104744194221706
not_campaign,1.5104744194221706
not_republicans,1.5104744194221706
not_barbaric,1.5104744194221706
not_procedure,1.5104744194221706
not_known,1.5104744194221706
not_partial,1.5104744194221706
not_birth,1.5104744194221706
<s> says newt gingrich,1.5104744194221706
says newt gingrich made,1.5104744194221706
newt gingrich made affirmative,1.5104744194221706
made affirmative statement,1.5104744194221706
affirmative statement would,1.5104744194221706
statement would not,1.5104744194221706
would not not_support,1.5104744194221706
not not_support not_would,1.5104744194221706
not_support not_would not_campaign,1.5104744194221706
not_would not_campaign not_republicans,1.5104744194221706
not_campaign not_republicans not_support,1.5104744194221706
not_republicans not_support not_barbaric,1.5104744194221706
not_support not_barbaric not_procedure,1.5104744194221706
not_barbaric not_procedure not_known,1.5104744194221706
not_procedure not_known not_partial,1.5104744194221706
not_known not_partial not_birth,1.5104744194221706
not_partial not_birth not_abortion,1.5104744194221706
not_birth not_abortion .,1.5104744194221706
not_abortion . </s>,1.5104744194221706
'thanks,1.5104744194221706
thanks,1.5104744194221706
nowhere,1.5104744194221706
<s> told congress,1.5104744194221706
told congress 'thanks,1.5104744194221706
congress 'thanks no,1.5104744194221706
'thanks no thanks,1.5104744194221706
no thanks ',1.5104744194221706
thanks ' bridge,1.5104744194221706
' bridge nowhere,1.5104744194221706
bridge nowhere .,1.5104744194221706
nowhere . </s>,1.5104744194221706
actual,1.5104744194221706
awarded,1.5104744194221706
date,1.5104744194221706
hundred,1.5104744194221706
<s> <s> actual,1.5104744194221706
<s> actual construction,1.5104744194221706
actual construction contracts,1.5104744194221706
construction contracts weve,1.5104744194221706
contracts weve awarded,1.5104744194221706
weve awarded date,1.5104744194221706
awarded date come,1.5104744194221706
date come several,1.5104744194221706
come several hundred,1.5104744194221706
several hundred million,1.5104744194221706
hundred million dollars,1.5104744194221706
million dollars estimates,1.5104744194221706
dollars estimates .,1.5104744194221706
estimates . </s>,1.5104744194221706
pupil,1.5104744194221706
compared,1.5104744194221706
adjusting,1.5104744194221706
<s> state school,1.5104744194221706
state school funding,1.5104744194221706
school funding per,1.5104744194221706
funding per pupil,1.5104744194221706
per pupil 16,1.5104744194221706
pupil 16 percent,1.5104744194221706
16 percent compared,1.5104744194221706
percent compared 2009,1.5104744194221706
compared 2009 adjusting,1.5104744194221706
2009 adjusting inflation,1.5104744194221706
adjusting inflation .,1.5104744194221706
<s> unemployment fallen,1.5104744194221706
unemployment fallen 10,1.5104744194221706
fallen 10 percent,1.5104744194221706
10 percent presidents,1.5104744194221706
percent presidents first,1.5104744194221706
presidents first year,1.5104744194221706
first year office,1.5104744194221706
year office 8,1.5104744194221706
office 8 .,1.5104744194221706
8 . 5,1.5104744194221706
5 percent today,1.5104744194221706
percent today .,1.5104744194221706
today . </s>,1.5104744194221706
steadfast,1.5104744194221706
h,1.5104744194221706
citizenship,1.5104744194221706
<s> american voters,1.5104744194221706
american voters remain,1.5104744194221706
voters remain steadfast,1.5104744194221706
remain steadfast support,1.5104744194221706
steadfast support immigration,1.5104744194221706
support immigration reform,1.5104744194221706
immigration reform pat,1.5104744194221706
reform pat h,1.5104744194221706
pat h citizenship,1.5104744194221706
h citizenship 70,1.5104744194221706
citizenship 70 percent,1.5104744194221706
70 percent want,1.5104744194221706
percent want see,1.5104744194221706
want see reform,1.5104744194221706
see reform passed,1.5104744194221706
reform passed year,1.5104744194221706
passed year .,1.5104744194221706
kristi,1.5104744194221706
thibaut,1.5104744194221706
acorn,1.5104744194221706
lobbyist,1.5104744194221706
<s> says state,1.5104744194221706
says state rep,1.5104744194221706
state rep .,1.5104744194221706
rep . kristi,1.5104744194221706
. kristi thibaut,1.5104744194221706
kristi thibaut acorn,1.5104744194221706
thibaut acorn lobbyist,1.5104744194221706
acorn lobbyist .,1.5104744194221706
lobbyist . </s>,1.5104744194221706
trading,1.5104744194221706
slavery,1.5104744194221706
<s> atlanta no,1.5104744194221706
atlanta no .,1.5104744194221706
. 1 trading,1.5104744194221706
1 trading point,1.5104744194221706
trading point sexual,1.5104744194221706
point sexual slavery,1.5104744194221706
sexual slavery america,1.5104744194221706
slavery america .,1.5104744194221706
america . 100,1.5104744194221706
. 100 200,1.5104744194221706
100 200 girls,1.5104744194221706
200 girls sold,1.5104744194221706
girls sold slavery,1.5104744194221706
sold slavery atlanta,1.5104744194221706
slavery atlanta every,1.5104744194221706
atlanta every month,1.5104744194221706
every month .,1.5104744194221706
survey,1.5104744194221706
transit,1.5104744194221706
ridership,1.5104744194221706
age,1.5104744194221706
2001,1.5104744194221706
<s> according national,1.5104744194221706
according national survey,1.5104744194221706
national survey transit,1.5104744194221706
survey transit ridership,1.5104744194221706
transit ridership among,1.5104744194221706
ridership among people,1.5104744194221706
among people age,1.5104744194221706
people age 16,1.5104744194221706
age 16 34,1.5104744194221706
16 34 increased,1.5104744194221706
34 increased 40,1.5104744194221706
increased 40 percent,1.5104744194221706
40 percent 2001,1.5104744194221706
percent 2001 2009,1.5104744194221706
2001 2009 .,1.5104744194221706
2009 . </s>,1.5104744194221706
191,1.5104744194221706
via,1.5104744194221706
<s> <s> fiscal,1.5104744194221706
<s> fiscal year,1.5104744194221706
fiscal year 2011,1.5104744194221706
year 2011 2012,1.5104744194221706
2011 2012 4,1.5104744194221706
2012 4 191,1.5104744194221706
4 191 abortions,1.5104744194221706
191 abortions paid,1.5104744194221706
abortions paid taxpayers,1.5104744194221706
paid taxpayers via,1.5104744194221706
taxpayers via oregon,1.5104744194221706
via oregon health,1.5104744194221706
oregon health plan,1.5104744194221706
health plan .,1.5104744194221706
<s> im republican,1.5104744194221706
im republican candidate,1.5104744194221706
republican candidate actually,1.5104744194221706
candidate actually reduced,1.5104744194221706
actually reduced size,1.5104744194221706
reduced size government,1.5104744194221706
size government .,1.5104744194221706
fact,1.5104744194221706
<s> <s> amazing,1.5104744194221706
<s> amazing fact,1.5104744194221706
amazing fact senate,1.5104744194221706
fact senate already,1.5104744194221706
senate already voted,1.5104744194221706
already voted amendments,1.5104744194221706
voted amendments 2015,1.5104744194221706
amendments 2015 reid,1.5104744194221706
2015 reid allowed,1.5104744194221706
reid allowed year,1.5104744194221706
allowed year last,1.5104744194221706
year last year,1.5104744194221706
rebecca,1.5104744194221706
bradley,1.5104744194221706
says state supreme,1.5104744194221706
state supreme court,1.5104744194221706
supreme court candidate,1.5104744194221706
court candidate joe,1.5104744194221706
candidate joe donald,1.5104744194221706
joe donald twice,1.5104744194221706
donald twice supported,1.5104744194221706
twice supported incumbent,1.5104744194221706
supported incumbent justice,1.5104744194221706
incumbent justice rebecca,1.5104744194221706
justice rebecca bradley,1.5104744194221706
rebecca bradley .,1.5104744194221706
bradley . </s>,1.5104744194221706
diploma,1.5104744194221706
graduate,1.5104744194221706
<s> one every,1.5104744194221706
one every four,1.5104744194221706
every four students,1.5104744194221706
four students fails,1.5104744194221706
students fails earn,1.5104744194221706
fails earn high,1.5104744194221706
earn high school,1.5104744194221706
high school diploma,1.5104744194221706
school diploma .,1.5104744194221706
diploma . major,1.5104744194221706
. major cities,1.5104744194221706
major cities across,1.5104744194221706
cities across america,1.5104744194221706
across america half,1.5104744194221706
america half kids,1.5104744194221706
half kids dont,1.5104744194221706
kids dont graduate,1.5104744194221706
dont graduate .,1.5104744194221706
graduate . </s>,1.5104744194221706
leads,1.5104744194221706
<s> texas leads,1.5104744194221706
texas leads nation,1.5104744194221706
leads nation percentage,1.5104744194221706
nation percentage residents,1.5104744194221706
percentage residents without,1.5104744194221706
residents without health,1.5104744194221706
without health insurance,1.5104744194221706
health insurance .,1.5104744194221706
cory,1.5104744194221706
booker,1.5104744194221706
late,1.5104744194221706
opposes,1.5104744194221706
safety,1.5104744194221706
regulations,1.5104744194221706
<s> says cory,1.5104744194221706
says cory booker,1.5104744194221706
cory booker supports,1.5104744194221706
booker supports late,1.5104744194221706
supports late term,1.5104744194221706
late term partial,1.5104744194221706
term partial birth,1.5104744194221706
birth abortion opposes,1.5104744194221706
abortion opposes safety,1.5104744194221706
opposes safety regulations,1.5104744194221706
safety regulations .,1.5104744194221706
regulations . </s>,1.5104744194221706
eu,1.5104744194221706
exports,1.5104744194221706
korea,1.5104744194221706
farmers,1.5104744194221706
providers,1.5104744194221706
suffering,1.5104744194221706
<s> <s> month,1.5104744194221706
<s> month july,1.5104744194221706
month july alone,1.5104744194221706
july alone eu,1.5104744194221706
alone eu exports,1.5104744194221706
eu exports south,1.5104744194221706
exports south korea,1.5104744194221706
south korea increased,1.5104744194221706
korea increased 36,1.5104744194221706
increased 36 percent,1.5104744194221706
percent . lot,1.5104744194221706
. lot market,1.5104744194221706
lot market share,1.5104744194221706
market share .,1.5104744194221706
share . farmers,1.5104744194221706
. farmers service,1.5104744194221706
farmers service providers,1.5104744194221706
service providers suffering,1.5104744194221706
providers suffering .,1.5104744194221706
suffering . </s>,1.5104744194221706
luxury,1.5104744194221706
rick perry spent,1.5104744194221706
perry spent million,1.5104744194221706
spent million dollars,1.5104744194221706
million dollars d,1.5104744194221706
dollars d .,1.5104744194221706
c . lobbyists,1.5104744194221706
. lobbyists asking,1.5104744194221706
lobbyists asking federal,1.5104744194221706
asking federal money,1.5104744194221706
federal money lives,1.5104744194221706
money lives luxury,1.5104744194221706
lives luxury house,1.5104744194221706
luxury house costs,1.5104744194221706
house costs taxpayers,1.5104744194221706
costs taxpayers 10,1.5104744194221706
taxpayers 10 000,1.5104744194221706
10 000 month,1.5104744194221706
000 month .,1.5104744194221706
tim,1.5104744194221706
kaine,1.5104744194221706
ambitions,1.5104744194221706
dnc,1.5104744194221706
chairman,1.5104744194221706
<s> <s> virginia,1.5104744194221706
<s> virginia lost,1.5104744194221706
virginia lost 65,1.5104744194221706
lost 65 000,1.5104744194221706
65 000 jobs,1.5104744194221706
000 jobs tim,1.5104744194221706
jobs tim kaine,1.5104744194221706
tim kaine put,1.5104744194221706
kaine put partisan,1.5104744194221706
put partisan ambitions,1.5104744194221706
partisan ambitions first,1.5104744194221706
ambitions first serving,1.5104744194221706
first serving dnc,1.5104744194221706
serving dnc chairman,1.5104744194221706
dnc chairman last,1.5104744194221706
chairman last year,1.5104744194221706
last year governorship,1.5104744194221706
year governorship .,1.5104744194221706
governorship . </s>,1.5104744194221706
flip,1.5104744194221706
flopped,1.5104744194221706
easy,1.5104744194221706
<s> <s> dnc,1.5104744194221706
<s> dnc says,1.5104744194221706
dnc says mccain,1.5104744194221706
says mccain flip,1.5104744194221706
mccain flip flopped,1.5104744194221706
flip flopped whether,1.5104744194221706
flopped whether iraq,1.5104744194221706
whether iraq war,1.5104744194221706
iraq war would,1.5104744194221706
war would easy,1.5104744194221706
would easy .,1.5104744194221706
easy . </s>,1.5104744194221706
jets,1.5104744194221706
says ohio law,1.5104744194221706
ohio law gives,1.5104744194221706
law gives tax,1.5104744194221706
gives tax breaks,1.5104744194221706
tax breaks rich,1.5104744194221706
breaks rich people,1.5104744194221706
rich people private,1.5104744194221706
people private jets,1.5104744194221706
private jets .,1.5104744194221706
jets . </s>,1.5104744194221706
zack,1.5104744194221706
space,1.5104744194221706
<s> says zack,1.5104744194221706
says zack space,1.5104744194221706
zack space voted,1.5104744194221706
space voted budgets,1.5104744194221706
voted budgets debt,1.5104744194221706
budgets debt energy,1.5104744194221706
debt energy taxes,1.5104744194221706
energy taxes stimulus,1.5104744194221706
taxes stimulus still,1.5104744194221706
stimulus still lost,1.5104744194221706
still lost 2,1.5104744194221706
lost 2 .,1.5104744194221706
2 . 5,1.5104744194221706
5 million jobs,1.5104744194221706
formal,1.5104744194221706
sanction,1.5104744194221706
investigative,1.5104744194221706
subcommittee,1.5104744194221706
<s> every ethics,1.5104744194221706
every ethics case,1.5104744194221706
ethics case resulted,1.5104744194221706
case resulted formal,1.5104744194221706
resulted formal sanction,1.5104744194221706
formal sanction theres,1.5104744194221706
sanction theres investigative,1.5104744194221706
theres investigative subcommittee,1.5104744194221706
investigative subcommittee thats,1.5104744194221706
subcommittee thats established,1.5104744194221706
thats established first,1.5104744194221706
established first .,1.5104744194221706
first . </s>,1.5104744194221706
hampshire,1.5104744194221706
says new hampshire,1.5104744194221706
new hampshire third,1.5104744194221706
hampshire third highest,1.5104744194221706
third highest property,1.5104744194221706
highest property tax,1.5104744194221706
property tax country,1.5104744194221706
tax country .,1.5104744194221706
95,1.5104744194221706
<s> obama's tax,1.5104744194221706
obama's tax plan,1.5104744194221706
tax plan cuts,1.5104744194221706
plan cuts taxes,1.5104744194221706
cuts taxes 95,1.5104744194221706
taxes 95 percent,1.5104744194221706
95 percent working,1.5104744194221706
percent working families,1.5104744194221706
working families .,1.5104744194221706
delaying,1.5104744194221706
shave,1.5104744194221706
weeks,1.5104744194221706
<s> bill delaying,1.5104744194221706
bill delaying start,1.5104744194221706
delaying start classes,1.5104744194221706
start classes labor,1.5104744194221706
classes labor day,1.5104744194221706
labor day would,1.5104744194221706
day would permit,1.5104744194221706
would permit school,1.5104744194221706
permit school districts,1.5104744194221706
school districts shave,1.5104744194221706
districts shave 5,1.5104744194221706
shave 5 full,1.5104744194221706
5 full weeks,1.5104744194221706
full weeks school,1.5104744194221706
weeks school year,1.5104744194221706
school year .,1.5104744194221706
97,1.5104744194221706
cleveland,1.5104744194221706
<s> <s> 99,1.5104744194221706
<s> 99 .,1.5104744194221706
99 . 97,1.5104744194221706
. 97 percent,1.5104744194221706
97 percent kids,1.5104744194221706
percent kids live,1.5104744194221706
kids live poverty,1.5104744194221706
live poverty attend,1.5104744194221706
poverty attend cleveland,1.5104744194221706
attend cleveland public,1.5104744194221706
cleveland public schools,1.5104744194221706
128,1.5104744194221706
<s> john kitzhaber,1.5104744194221706
john kitzhaber created,1.5104744194221706
kitzhaber created 128,1.5104744194221706
created 128 000,1.5104744194221706
128 000 new,1.5104744194221706
new jobs governor,1.5104744194221706
jobs governor .,1.5104744194221706
ranks,1.5104744194221706
49th,1.5104744194221706
nationally,1.5104744194221706
says texas ranks,1.5104744194221706
texas ranks 49th,1.5104744194221706
ranks 49th nationally,1.5104744194221706
49th nationally support,1.5104744194221706
nationally support per,1.5104744194221706
support per pupil,1.5104744194221706
per pupil investment,1.5104744194221706
pupil investment education,1.5104744194221706
investment education state,1.5104744194221706
education state .,1.5104744194221706
sanders,1.5104744194221706
indefinite,1.5104744194221706
detention,1.5104744194221706
sided,1.5104744194221706
stand,1.5104744194221706
vigilantes,1.5104744194221706
minutemen,1.5104744194221706
outposts,1.5104744194221706
hunt,1.5104744194221706
<s> <s> 2006,1.5104744194221706
<s> 2006 bernie,1.5104744194221706
2006 bernie sanders,1.5104744194221706
bernie sanders voted,1.5104744194221706
sanders voted house,1.5104744194221706
voted house hard,1.5104744194221706
house hard line,1.5104744194221706
hard line republicans,1.5104744194221706
line republicans indefinite,1.5104744194221706
republicans indefinite detention,1.5104744194221706
indefinite detention undocumented,1.5104744194221706
detention undocumented immigrants,1.5104744194221706
undocumented immigrants sided,1.5104744194221706
immigrants sided republicans,1.5104744194221706
sided republicans stand,1.5104744194221706
republicans stand vigilantes,1.5104744194221706
stand vigilantes known,1.5104744194221706
vigilantes known minutemen,1.5104744194221706
known minutemen taking,1.5104744194221706
minutemen taking outposts,1.5104744194221706
taking outposts along,1.5104744194221706
outposts along border,1.5104744194221706
along border hunt,1.5104744194221706
border hunt immigrants,1.5104744194221706
hunt immigrants .,1.5104744194221706
gallup,1.5104744194221706
egyptians,1.5104744194221706
<s> <s> gallup,1.5104744194221706
<s> gallup poll,1.5104744194221706
gallup poll egypt,1.5104744194221706
poll egypt last,1.5104744194221706
egypt last year,1.5104744194221706
last year 70,1.5104744194221706
year 70 percent,1.5104744194221706
70 percent egyptians,1.5104744194221706
percent egyptians dont,1.5104744194221706
egyptians dont want,1.5104744194221706
dont want money,1.5104744194221706
want money .,1.5104744194221706
fbi's,1.5104744194221706
statistics,1.5104744194221706
violent,1.5104744194221706
<s> <s> truth,1.5104744194221706
<s> truth matter,1.5104744194221706
truth matter administration,1.5104744194221706
matter administration fbi's,1.5104744194221706
administration fbi's crime,1.5104744194221706
fbi's crime statistics,1.5104744194221706
crime statistics show,1.5104744194221706
statistics show violent,1.5104744194221706
show violent crime,1.5104744194221706
violent crime reduced,1.5104744194221706
crime reduced massachusetts,1.5104744194221706
reduced massachusetts 7,1.5104744194221706
massachusetts 7 percent,1.5104744194221706
7 percent .,1.5104744194221706
preparation,1.5104744194221706
<s> americans spend,1.5104744194221706
americans spend 6,1.5104744194221706
spend 6 .,1.5104744194221706
6 . 1,1.5104744194221706
. 1 billion,1.5104744194221706
1 billion hours,1.5104744194221706
billion hours year,1.5104744194221706
hours year tax,1.5104744194221706
year tax preparation,1.5104744194221706
tax preparation .,1.5104744194221706
preparation . </s>,1.5104744194221706
managed,1.5104744194221706
<s> <s> budget,1.5104744194221706
<s> budget managed,1.5104744194221706
budget managed department,1.5104744194221706
managed department education,1.5104744194221706
department education 60,1.5104744194221706
education 60 million,1.5104744194221706
60 million .,1.5104744194221706
exxon,1.5104744194221706
pocketed,1.5104744194221706
<s> last year,1.5104744194221706
last year exxon,1.5104744194221706
year exxon pocketed,1.5104744194221706
exxon pocketed nearly,1.5104744194221706
pocketed nearly 4,1.5104744194221706
nearly 4 .,1.5104744194221706
4 . 7,1.5104744194221706
7 million every,1.5104744194221706
million every hour,1.5104744194221706
every hour .,1.5104744194221706
aarp,1.5104744194221706
reseller,1.5104744194221706
vested,1.5104744194221706
reselling,1.5104744194221706
supplemental,1.5104744194221706
expands,1.5104744194221706
<s> <s> aarp,1.5104744194221706
<s> aarp largest,1.5104744194221706
aarp largest reseller,1.5104744194221706
largest reseller insurance,1.5104744194221706
reseller insurance country,1.5104744194221706
insurance country vested,1.5104744194221706
country vested interest,1.5104744194221706
vested interest seeing,1.5104744194221706
interest seeing market,1.5104744194221706
seeing market reselling,1.5104744194221706
market reselling supplemental,1.5104744194221706
reselling supplemental insurance,1.5104744194221706
supplemental insurance expands,1.5104744194221706
insurance expands .,1.5104744194221706
expands . </s>,1.5104744194221706
read,1.5104744194221706
grade,1.5104744194221706
<s> right 50,1.5104744194221706
right 50 percent,1.5104744194221706
50 percent florida,1.5104744194221706
percent florida students,1.5104744194221706
florida students leaving,1.5104744194221706
students leaving high,1.5104744194221706
leaving high school,1.5104744194221706
school cannot read,1.5104744194221706
cannot read grade,1.5104744194221706
read grade level,1.5104744194221706
grade level .,1.5104744194221706
level . </s>,1.5104744194221706
cuyahoga,1.5104744194221706
<s> says republican,1.5104744194221706
says republican sen,1.5104744194221706
republican sen .,1.5104744194221706
sen . john mccain,1.5104744194221706
. john mccain won,1.5104744194221706
john mccain won votes,1.5104744194221706
won votes president,1.5104744194221706
votes president cuyahoga,1.5104744194221706
president cuyahoga county,1.5104744194221706
cuyahoga county 2008,1.5104744194221706
county 2008 general,1.5104744194221706
2008 general election,1.5104744194221706
general election seven,1.5104744194221706
election seven states,1.5104744194221706
seven states .,1.5104744194221706
trouble,1.5104744194221706
pet,1.5104744194221706
<s> <s> youre,1.5104744194221706
<s> youre trouble,1.5104744194221706
youre trouble leave,1.5104744194221706
trouble leave pet,1.5104744194221706
leave pet car,1.5104744194221706
pet car leave,1.5104744194221706
car leave child,1.5104744194221706
leave child car,1.5104744194221706
child car .,1.5104744194221706
car . </s>,1.5104744194221706
letting,1.5104744194221706
occupy,1.5104744194221706
protesters,1.5104744194221706
woodruff,1.5104744194221706
<s> <s> letting,1.5104744194221706
<s> letting occupy,1.5104744194221706
letting occupy atlanta,1.5104744194221706
occupy atlanta protesters,1.5104744194221706
atlanta protesters stay,1.5104744194221706
protesters stay woodruff,1.5104744194221706
stay woodruff park,1.5104744194221706
woodruff park .,1.5104744194221706
park . </s>,1.5104744194221706
forward,1.5104744194221706
not_add,1.5104744194221706
not_debt,1.5104744194221706
<s> put forward,1.5104744194221706
put forward not,1.5104744194221706
forward not not_add,1.5104744194221706
not not_add not_penny,1.5104744194221706
not_add not_penny not_debt,1.5104744194221706
not_penny not_debt .,1.5104744194221706
not_debt . </s>,1.5104744194221706
probation,1.5104744194221706
parole,1.5104744194221706
enslaved,1.5104744194221706
1850,1.5104744194221706
african american men,1.5104744194221706
american men prison,1.5104744194221706
men prison jail,1.5104744194221706
prison jail probation,1.5104744194221706
jail probation parole,1.5104744194221706
probation parole enslaved,1.5104744194221706
parole enslaved 1850,1.5104744194221706
enslaved 1850 .,1.5104744194221706
1850 . </s>,1.5104744194221706
<s> first week,1.5104744194221706
first week governor,1.5104744194221706
week governor tim,1.5104744194221706
governor tim kaine,1.5104744194221706
tim kaine proposed,1.5104744194221706
kaine proposed nearly,1.5104744194221706
proposed nearly 4,1.5104744194221706
nearly 4 billion,1.5104744194221706
4 billion tax,1.5104744194221706
billion tax increase,1.5104744194221706
tax increase 4,1.5104744194221706
increase 4 billion,1.5104744194221706
4 billion including,1.5104744194221706
billion including tax,1.5104744194221706
including tax increase,1.5104744194221706
tax increase people,1.5104744194221706
increase people earning,1.5104744194221706
people earning little,1.5104744194221706
earning little 17,1.5104744194221706
little 17 000,1.5104744194221706
17 000 year,1.5104744194221706
000 year .,1.5104744194221706
fishers,1.5104744194221706
watch,1.5104744194221706
not_countries,1.5104744194221706
<s> <s> lee,1.5104744194221706
<s> lee fishers,1.5104744194221706
lee fishers watch,1.5104744194221706
fishers watch almost,1.5104744194221706
watch almost nine,1.5104744194221706
almost nine 10,1.5104744194221706
nine 10 jobs,1.5104744194221706
10 jobs ohio,1.5104744194221706
jobs ohio lost,1.5104744194221706
ohio lost lost,1.5104744194221706
lost lost states,1.5104744194221706
lost states not,1.5104744194221706
states not not_countries,1.5104744194221706
not not_countries .,1.5104744194221706
not_countries . </s>,1.5104744194221706
<s> every president,1.5104744194221706
every president raised,1.5104744194221706
president raised debt,1.5104744194221706
debt ceiling .,1.5104744194221706
ceiling . </s>,1.5104744194221706
defined,1.5104744194221706
<s> <s> states,1.5104744194221706
<s> states always,1.5104744194221706
states always defined,1.5104744194221706
always defined marriage,1.5104744194221706
defined marriage .,1.5104744194221706
levees,1.5104744194221706
flood,1.5104744194221706
considers,1.5104744194221706
<s> john mccain opposed,1.5104744194221706
john mccain opposed legislation,1.5104744194221706
opposed legislation fund,1.5104744194221706
legislation fund levees,1.5104744194221706
fund levees flood,1.5104744194221706
levees flood control,1.5104744194221706
flood control programs,1.5104744194221706
control programs considers,1.5104744194221706
programs considers pork,1.5104744194221706
considers pork .,1.5104744194221706
pork . </s>,1.5104744194221706
pledged,1.5104744194221706
protect,1.5104744194221706
too,1.5104744194221706
mitt romneys pledged,1.5104744194221706
romneys pledged protect,1.5104744194221706
pledged protect oil,1.5104744194221706
protect oil companies,1.5104744194221706
oil companies record,1.5104744194221706
companies record profits,1.5104744194221706
record profits billions,1.5104744194221706
profits billions special,1.5104744194221706
billions special tax,1.5104744194221706
tax breaks too,1.5104744194221706
breaks too .,1.5104744194221706
too . </s>,1.5104744194221706
warner,1.5104744194221706
<s> <s> mark,1.5104744194221706
<s> mark warner,1.5104744194221706
mark warner voted,1.5104744194221706
warner voted nearly,1.5104744194221706
voted nearly 1,1.5104744194221706
nearly 1 trillion,1.5104744194221706
1 trillion new,1.5104744194221706
