Sentiment,Word
negative,imprecise
negative,imprecisely
negative,imprecision
positive,impregnable
positive,impress
positive,impression
positive,impression
positive,impressions
positive,impressions
positive,impressive
positive,impressively
positive,impressiveness
negative,imprison
negative,imprisonment
negative,improbability
negative,improbable
negative,improbably
negative,improper
negative,improperly
negative,impropriety
positive,improving
positive,improve
positive,improved
positive,improvement
positive,improvise
negative,imprudence
negative,imprudent
negative,impudence
negative,impudent
negative,impudently
negative,impugn
negative,impulsive
negative,impulsively
negative,impunity
negative,impunity
negative,impure
negative,impurity
negative,inability
negative,inability
negative,inaccessible
negative,inaccuracy
negative,inaccuracies
negative,inaccurate
negative,inaccurately
negative,inaction
negative,inactive
negative,inadequacy
negative,inadequate
negative,inadequately
negative,inadverent
negative,inadverently
negative,inadvisable
negative,inadvisably
positive,inalienable
negative,inane
negative,inanely
negative,inappropriate
negative,inappropriately
negative,inapt
negative,inaptitude
neutral,inarguable
neutral,inarguably
negative,inarticulate
negative,inattentive
negative,incapable
negative,incapably
negative,incautious
negative,incendiary
negative,incense
negative,incessant
negative,incessantly
positive,incisive
positive,incisively
positive,incisiveness
negative,incite
negative,incitement
negative,incitement
negative,incivility
negative,inclement
positive,inclination
positive,inclination
positive,inclinations
positive,inclined
positive,inclusive
negative,incognizant
negative,incoherence
negative,incoherent
negative,incoherently
negative,incommensurate
negative,incomparable
negative,incomparably
negative,incompatibility
negative,incompatible
negative,incompatible
negative,incompetence
negative,incompetent
negative,incompetently
negative,incomplete
negative,incompliant
negative,incomprehensible
negative,incomprehension
negative,inconceivable
negative,inconceivably
negative,inconclusive
negative,incongruous
negative,incongruously
negative,inconsequent
negative,inconsequently
negative,inconsequential
negative,inconsequentially
negative,inconsiderate
negative,inconsiderately
negative,inconsistence
negative,inconsistencies
negative,inconsistencies
negative,inconsistency
negative,inconsistent
negative,inconsolable
negative,inconsolably
negative,inconstant
positive,incontestable
positive,incontrovertible
negative,inconvenience
negative,inconvenience
negative,inconvenient
negative,inconveniently
negative,incorrect
negative,incorrectly
negative,incorrigible
negative,incorrigibly
positive,incorruptible
neutral,increasing
neutral,increasingly
positive,incredible
positive,incredibly
negative,incredulous
negative,incredulously
negative,inculcate
positive,indebted
negative,indecency
negative,indecent
negative,indecently
negative,indecision
negative,indecisive
negative,indecisively
negative,indecorum
neutral,indeed
positive,indefatigable
negative,indefensible
negative,indefensible
negative,indefinite
negative,indefinitely
positive,indelible
positive,indelibly
negative,indelicate
positive,independence
positive,independence
positive,independent
positive,indescribable
positive,indescribably
positive,indestructible
negative,indeterminable
negative,indeterminably
negative,indeterminate
neutral,indication
neutral,indication
neutral,indicative
neutral,indicative
negative,indifference
negative,indifferent
negative,indigent
negative,indignant
negative,indignantly
negative,indignation
negative,indignity
negative,indignity
neutral,indirect
negative,indiscernible
negative,indiscreet
negative,indiscreet
negative,indiscreetly
negative,indiscretion
negative,indiscriminate
negative,indiscriminating
negative,indiscriminately
positive,indispensable
positive,indispensability
negative,indisposed
positive,indisputable
negative,indistinct
negative,indistinctive
positive,individuality
negative,indoctrinate
negative,indoctrination
negative,indoctrination
negative,indolent
positive,indomitable
positive,indomitably
positive,indubitable
positive,indubitably
negative,indulge
positive,indulgence
positive,indulgent
positive,industrious
negative,ineffective
negative,ineffectively
negative,ineffectiveness
negative,ineffectual
negative,ineffectually
negative,ineffectualness
negative,inefficacious
negative,inefficacious
negative,inefficacy
negative,inefficiency
negative,inefficient
negative,inefficiently
negative,ineligible
negative,inelegance
negative,inelegant
negative,ineloquent
negative,ineloquently
negative,inept
negative,ineptitude
negative,ineptitude
negative,ineptly
negative,inequalities
negative,inequalities
negative,inequality
negative,inequality
negative,inequitable
negative,inequitably
negative,inequities
negative,inequities
negative,inertia
negative,inertia
negative,inescapable
negative,inescapably
negative,inessential
positive,inestimable
positive,inestimably
negative,inevitable
negative,inevitable
negative,inevitably
negative,inexact
negative,inexcusable
negative,inexcusably
negative,inexorable
negative,inexorably
positive,inexpensive
negative,inexperience
negative,inexperienced
negative,inexpert
negative,inexpertly
negative,inexpiable
negative,inexplainable
negative,inexplicable
negative,inextricable
negative,inextricably
positive,infallible
positive,infallibly
positive,infallibility
negative,infamous
negative,infamously
negative,infamy
both,infatuated
negative,infected
neutral,infectious
neutral,infer
neutral,inference
neutral,inference
negative,inferior
negative,inferiority
negative,infernal
negative,infest
negative,infested
negative,infidel
negative,infidels
negative,infiltrator
negative,infiltrators
negative,infiltrators
negative,infirm
negative,inflame
negative,inflammatory
negative,inflated
negative,inflationary
negative,inflexible
negative,inflict
neutral,influence
neutral,influence
positive,influential
neutral,informational
positive,informative
negative,infraction
negative,infringe
negative,infringement
negative,infringements
negative,infringements
negative,infuriate
negative,infuriated
negative,infuriating
negative,infuriatingly
positive,ingenious
positive,ingeniously
positive,ingenuity
positive,ingenuous
positive,ingenuously
negative,inglorious
negative,ingrate
positive,ingratiate
positive,ingratiating
positive,ingratiatingly
negative,ingratitude
neutral,inherent
neutral,inherent
negative,inhibit
negative,inhibition
negative,inhospitable
negative,inhospitality
negative,inhuman
negative,inhumane
negative,inhumanity
negative,inimical
negative,inimically
negative,iniquitous
negative,iniquity
negative,injudicious
negative,injure
negative,injurious
negative,injury
negative,injustice
negative,injustice
negative,injustices
negative,injustices
neutral,inkling
neutral,inklings
neutral,inklings
positive,innocence
positive,innocence
positive,innocent
positive,innocently
positive,innocuous
positive,innocuous
positive,innovation
positive,innovation
positive,innovative
neutral,innumerable
neutral,innumerably
neutral,innumerous
negative,innuendo
negative,innuendo
positive,inoffensive
negative,inopportune
negative,inordinate
negative,inordinately
positive,inquisitive
negative,insane
negative,insanely
negative,insanity
negative,insatiable
negative,insecure
negative,insecurity
negative,insecurity
negative,insensible
negative,insensitive
negative,insensitively
negative,insensitivity
negative,insensitivity
negative,insidious
negative,insidiously
positive,insight
positive,insight
positive,insightful
positive,insightfully
neutral,insights
negative,insignificance
negative,insignificant
negative,insignificantly
negative,insincere
negative,insincerely
negative,insincerity
negative,insinuate
negative,insinuating
negative,insinuation
negative,insinuation
positive,insist
positive,insistence
positive,insistence
positive,insistent
positive,insistently
negative,insociable
negative,isolation
negative,insolence
negative,insolence
negative,insolent
negative,insolently
negative,insolvent
negative,insouciance
positive,inspiration
positive,inspirational
positive,inspire
positive,inspiring
positive,inspiring
negative,instability
negative,instable
negative,instigate
negative,instigator
negative,instigators
positive,instructive
positive,instrumental
negative,insubordinate
negative,insubstantial
negative,insubstantially
negative,insufferable
negative,insufferably
negative,insufficiency
negative,insufficient
negative,insufficiently
negative,insular
negative,insult
negative,insult
negative,insulted
negative,insulting
negative,insulting
negative,insultingly
negative,insupportable
negative,insupportably
negative,insurmountable
negative,insurmountably
negative,insurrection
negative,insurrection
positive,intact
positive,integral
positive,integrity
positive,intelligent
positive,intelligence
positive,intelligible
neutral,intend
neutral,intense
neutral,intense
neutral,intensive
neutral,intensively
neutral,intent
neutral,intent
neutral,intention
neutral,intention
neutral,intentions
neutral,intentions
neutral,intents
neutral,intents
positive,intercede
positive,interest
positive,interest
positive,interest
positive,interested
positive,interesting
positive,interests
positive,interests
negative,interfere
negative,interference
negative,interference
negative,intermittent
negative,interrupt
negative,interruption
positive,intimacy
positive,intimacy
positive,intimate
neutral,intimate
negative,intimidate
negative,intimidating
negative,intimidatingly
negative,intimidation
negative,intimidation
negative,intolerable
negative,intolerablely
negative,intolerance
negative,intolerance
negative,intolerant
negative,intoxicate
negative,intractable
negative,intransigence
negative,intransigence
negative,intransigent
positive,intricate
positive,intrigue
positive,intrigue
neutral,intrigue
positive,intriguing
positive,intriguing
positive,intriguingly
negative,intrude
negative,intrusion
negative,intrusive
positive,intuitive
negative,inundate
negative,inundated
negative,invader
negative,invader
negative,invalid
negative,invalidate
negative,invalidity
positive,invaluable
positive,invaluablely
negative,invasive
negative,invective
negative,inveigle
positive,inventive
negative,invidious
negative,invidiously
negative,invidiousness
positive,invigorate
positive,invigorating
positive,invincibility
positive,invincible
positive,inviolable
positive,inviolate
neutral,invisible
positive,invulnerable
negative,involuntarily
negative,involuntary
negative,irate
negative,irately
negative,ire
negative,irk
negative,irksome
negative,ironic
negative,ironies
negative,ironies
negative,irony
negative,irrational
negative,irrationality
negative,irrationally
negative,irreconcilable
negative,irredeemable
negative,irredeemably
negative,irreformable
positive,irrefutable
positive,irrefutably
neutral,irregardless
negative,irregular
negative,irregularity
negative,irrelevance
negative,irrelevant
negative,irreparable
negative,irreplacible
negative,irrepressible
positive,irreproachable
positive,irresistible
positive,irresistibly
negative,irresolute
negative,irresolvable
negative,irresponsible
negative,irresponsibly
negative,irretrievable
negative,irreverence
negative,irreverent
negative,irreverently
negative,irreversible
negative,irreversible
negative,irritable
negative,irritably
negative,irritant
negative,irritate
negative,irritated
negative,irritating
negative,irritation
negative,irritation
negative,isolate
negative,isolated
negative,isolation
negative,itch
negative,jabber
negative,jaded
negative,jam
negative,jar
negative,jaundiced
positive,jauntily
positive,jaunty
negative,jealous
negative,jealously
negative,jealousness
negative,jealousy
negative,jeer
negative,jeer
negative,jeering
negative,jeeringly
negative,jeers
negative,jeopardize
negative,jeopardy
negative,jerk
positive,jest
negative,jittery
negative,jobless
positive,joke
positive,joke
negative,joker
positive,jollify
positive,jolly
negative,jolt
positive,jovial
positive,joy
positive,joyful
positive,joyfully
positive,joyless
positive,joyous
positive,joyously
positive,jubilant
positive,jubilantly
positive,jubilate
positive,jubilation
positive,jubilation
neutral,judgement
neutral,judgement
neutral,judgements
neutral,judgements
positive,judicious
neutral,judgment
neutral,judgment
neutral,judgments
neutral,judgments
negative,jumpy
negative,junk
negative,junky
positive,just
positive,just
positive,just
positive,justice
positive,justice
positive,justifiable
positive,justifiably
positive,justification
positive,justify
positive,justly
negative,juvenile
negative,kaput
positive,keen
negative,keen
negative,keen
positive,keenly
positive,keenness
positive,keenness
positive,kemp
neutral,key
negative,kick
negative,kick
positive,kid
negative,kill
negative,killer
negative,killer
negative,killjoy
positive,kind
positive,kindly
positive,kindliness
positive,kindness
positive,kingmaker
positive,kiss
positive,kiss
negative,knave
negative,knife
negative,knock
negative,knock
neutral,knew
neutral,know
neutral,knowing
neutral,knowingly
neutral,knowledge
positive,knowledgeable
negative,kook
negative,kooky
negative,lack
negative,lack
negative,lackadaisical
negative,lackey
negative,lackeys
negative,lackeys
negative,lacking
negative,lackluster
negative,laconic
negative,lag
negative,lambast
negative,lambaste
negative,lame
negative,lame-duck
negative,lament
negative,lamentable
negative,lamentably
negative,languid
negative,languish
negative,lanky
negative,languor
negative,languorous
negative,languorously
neutral,large
neutral,large-scale
negative,lapse
positive,large
positive,large
neutral,largely
positive,lark
negative,lascivious
negative,last-ditch
negative,last-ditch
neutral,lastly
positive,laud
positive,laudable
positive,laudably
negative,laugh
negative,laugh
negative,laughable
negative,laughably
negative,laughingstock
negative,laughter
positive,lavish
positive,lavish
positive,lavishly
positive,law-abiding
negative,lawbreaker
negative,lawbreaking
positive,lawful
positive,lawfully
negative,lawless
negative,lawlessness
negative,lawlessness
negative,lax
negative,lax
negative,lazy
positive,leading
negative,leak
negative,leakage
negative,leaky
positive,lean
positive,lean
neutral,learn
positive,learning
positive,learned
negative,least
negative,lech
negative,lecher
negative,lecher
negative,lecherous
negative,lechery
negative,lecture
negative,lecture
negative,leech
negative,leech
negative,leech
negative,leer
negative,leer
negative,leery
negative,left-leaning
neutral,legacy
neutral,legacies
neutral,legacies
neutral,legalistic
neutral,legalistic
positive,legendary
positive,legitimacy
positive,legitimate
positive,legitimately
positive,lenient
positive,leniently
negative,less
negative,less-developed
positive,less-expensive
negative,lessen
negative,lesser
negative,lesser-known
negative,letch
negative,lethal
negative,lethargic
negative,lethargy
positive,leverage
positive,leverage
positive,levity
negative,lewd
negative,lewdly
negative,lewdness
negative,liable
negative,liability
negative,liability
negative,liar
negative,liar
negative,liars
negative,liars
positive,liberal
positive,liberation
positive,liberation
positive,liberalism
positive,liberally
positive,liberate
positive,liberty
negative,licentious
negative,licentiously
negative,licentiousness
negative,lie
negative,lie
negative,lie
negative,lier
negative,lies
negative,lies
negative,life-threatening
positive,lifeblood
negative,lifeless
positive,lifelong
positive,light
positive,light
positive,light-hearted
positive,lighten
positive,likable
positive,like
neutral,likelihood
neutral,likelihood
neutral,likely
positive,liking
neutral,likewise
negative,limit
negative,limit
negative,limitation
negative,limited
neutral,limitless
neutral,limitless
negative,limp
positive,lionhearted
negative,listless
positive,literate
negative,litigious
negative,little
negative,little-known
positive,live
positive,lively
negative,livid
negative,lividly
negative,loath
negative,loathe
negative,loathe
negative,loathing
negative,loathly
negative,loathsome
negative,loathsomely
positive,lofty
positive,logical
negative,lone
negative,lone
negative,loneliness
negative,lonely
negative,lonesome
negative,long
negative,longing
negative,longingly
neutral,look
neutral,looking
negative,loophole
negative,loopholes
negative,loopholes
negative,loot
negative,lorn
negative,losing
negative,losing
negative,lose
negative,loser
negative,loss
negative,lost
negative,lousy
positive,lovable
positive,lovably
positive,love
positive,love
negative,loveless
positive,loveliness
negative,lovelorn
positive,lover
positive,lovely
positive,lovely
negative,low
positive,low-cost
negative,low-rated
positive,low-risk
positive,lower-priced
negative,lowly
positive,loyal
positive,loyalty
positive,loyalty
positive,lucid
positive,lucidly
positive,luck
positive,luckier
positive,luckier
positive,luckiest
positive,luckily
positive,luckiness
positive,lucky
positive,lucky
positive,lucrative
positive,lucrative
negative,ludicrous
negative,ludicrously
negative,lugubrious
negative,lukewarm
negative,lull
positive,luminous
negative,lunatic
negative,lunatic
negative,lunaticism
negative,lurch
negative,lure
negative,lurid
negative,lurk
negative,lurking
positive,lush
both,lust
negative,lure
positive,luster
positive,lustrous
positive,luxuriant
positive,luxuriate
positive,luxurious
positive,luxuriously
positive,luxury
positive,luxury
negative,lying
positive,lyrical
negative,macabre
negative,mad
negative,madden
negative,maddening
negative,maddeningly
negative,madder
negative,madder
negative,madly
negative,madman
negative,madness
positive,magic
positive,magical
positive,magnanimous
positive,magnanimously
positive,magnetic
positive,magnificence
positive,magnificent
positive,magnificent
positive,magnificently
positive,magnify
positive,majestic
positive,majesty
neutral,major
negative,maladjusted
negative,maladjustment
negative,malady
negative,malaise
negative,malcontent
negative,malcontent
negative,malcontented
negative,maledict
negative,maledict
negative,malevolence
negative,malevolent
negative,malevolently
negative,malice
negative,malicious
negative,maliciously
negative,maliciousness
negative,malign
negative,malign
negative,malignant
negative,malodorous
negative,maltreatment
negative,maltreatment
positive,manageable
negative,maneuver
negative,maneuver
negative,mangle
negative,mania
negative,maniac
negative,maniacal
negative,manic
positive,manifest
negative,manipulate
negative,manipulation
negative,manipulation
negative,manipulative
negative,manipulators
negative,manipulators
positive,manly
positive,mannerly
neutral,mantra
neutral,mantra
negative,mar
negative,mar
negative,marginal
negative,marginally
negative,martyrdom
negative,martyrdom-seeking
positive,marvel
positive,marvel
positive,marvellous
positive,marvelous
positive,marvelous
positive,marvelously
positive,marvelousness
positive,marvels
negative,massacre
negative,massacre
negative,massacres
neutral,massive
positive,master
positive,master
positive,masterful
positive,masterfully
positive,masterpiece
positive,masterpieces
positive,masters
positive,masters
positive,mastery
positive,matchless
neutral,matter
positive,mature
positive,maturely
positive,maturity
negative,maverick
negative,mawkish
negative,mawkishly
negative,mawkishness
negative,maxi-devaluation
negative,maxi-devaluation
positive,maximize
neutral,maybe
negative,meager
negative,mean
neutral,mean
positive,meaningful
negative,meaningless
negative,meanness
negative,meddle
negative,meddlesome
negative,mediocre
negative,mediocrity
positive,meek
negative,melancholy
positive,mellow
negative,melodramatic
negative,melodramatically
positive,memorable
positive,memorialize
neutral,memories
neutral,memories
negative,menace
negative,menace
negative,menacing
negative,menacingly
positive,mend
negative,mendacious
negative,mendacity
negative,menial
neutral,mentality
positive,mentor
positive,merciful
positive,mercifully
negative,merciless
negative,mercilessly
positive,mercy
positive,mercy
negative,mere
negative,mere
negative,merely
positive,merit
positive,merit
positive,meritorious
positive,merrily
positive,merriment
positive,merriness
positive,merry
positive,mesmerize
positive,mesmerizing
positive,mesmerizing
positive,mesmerizingly
negative,mess
negative,mess
negative,messy
neutral,metaphorize
positive,meticulous
positive,meticulously
negative,midget
negative,midget
negative,miff
neutral,might
positive,might
positive,mightily
positive,mighty
positive,mild
negative,militancy
negative,militancy
negative,mind
positive,mindful
negative,mindless
negative,mindlessly
positive,minister
neutral,minor
positive,miracle
positive,miracles
positive,miraculous
positive,miraculously
positive,miraculousness
negative,mirage
negative,mirage
negative,mire
negative,mire
positive,mirth
negative,misapprehend
negative,misbecoming
negative,misbecome
negative,misbegotten
negative,misbehave
negative,misbehavior
negative,miscalculate
negative,miscalculation
negative,miscalculation
negative,mischief
negative,mischief
negative,mischievous
negative,mischievously
negative,misconception
negative,misconceptions
negative,misconceptions
negative,miscreant
negative,miscreants
negative,misdirection
negative,miser
negative,miserly
negative,miserable
negative,miserableness
negative,miserably
negative,miseries
negative,misery
negative,misery
negative,misfit
negative,misfortune
negative,misgiving
negative,misgivings
negative,misguidance
negative,misguide
negative,misguided
negative,mishandle
negative,mishap
negative,misinform
negative,misinformed
negative,misinterpret
negative,misjudge
negative,misjudgment
negative,mislead
negative,mislead
negative,misleading
negative,misleadingly
negative,mislike
negative,mismanage
negative,misread
negative,misreading
negative,misreading
negative,misrepresent
negative,misrepresentation
negative,miss
negative,misstatement
negative,mistake
negative,mistake
negative,mistaken
negative,mistakenly
negative,mistakes
negative,mistakes
negative,mistrust
negative,mistrust
negative,mistrustful
negative,mistrustfully
negative,misunderstand
negative,misunderstood
negative,misunderstanding
negative,misunderstanding
negative,misunderstanding
negative,misunderstandings
negative,misunderstandings
negative,misuse
neutral,mm
negative,moan
negative,mock
negative,mock
negative,mockeries
negative,mockery
negative,mocking
negative,mockingly
positive,moderate
positive,moderation
positive,moderation
positive,modern
positive,modest
positive,modesty
negative,molest
negative,molestation
positive,mollify
positive,momentous
negative,monotonous
negative,monotony
negative,monster
negative,monstrosities
negative,monstrosity
negative,monstrous
negative,monstrously
positive,monumental
positive,monumentally
negative,moody
negative,moon
negative,moot
negative,mope
positive,moral
positive,moral
positive,morality
positive,moralize
negative,morbid
negative,morbidly
negative,mordant
negative,mordantly
neutral,moreover
negative,moribund
negative,mortification
negative,mortified
negative,mortify
negative,mortifying
negative,mortifying
neutral,most
neutral,mostly
negative,motionless
positive,motivate
positive,motivated
positive,motivation
positive,motivation
neutral,motive
neutral,motive
negative,motley
negative,mourn
negative,mourner
negative,mournful
negative,mournfully
neutral,move
positive,moving
neutral,much
negative,muddle
negative,muddy
negative,mudslinger
negative,mudslinging
negative,mulish
negative,multi-polarization
negative,multi-polarization
neutral,mum
negative,mundane
negative,murder
negative,murder
negative,murderous
negative,murderously
negative,murky
negative,muscle-flexing
neutral,must
positive,myriad
negative,mysterious
negative,mysteriously
negative,mystery
negative,mystify
negative,mistified
negative,myth
negative,myth
negative,nag
negative,nagging
negative,naive
negative,naively
neutral,nap
neutral,nap
negative,narrow
negative,narrower
negative,narrower
neutral,nascent
negative,nastily
negative,nastiness
negative,nasty
negative,nationalism
negative,nationalism
positive,natural
positive,naturally
neutral,nature
neutral,nature
negative,naughty
negative,nauseate
negative,nauseating
negative,nauseatingly
positive,navigable
positive,neat
positive,neatly
negative,nebulous
negative,nebulous
negative,nebulously
positive,necessarily
positive,necessary
negative,need
negative,need
neutral,need
neutral,needful
neutral,needful
neutral,needfully
negative,needless
negative,needlessly
neutral,needs
neutral,needs
negative,needy
negative,nefarious
negative,nefariously
negative,negate
negative,negation
negative,negative
negative,neglect
negative,neglect
negative,neglected
negative,negligent
negative,negligence
negative,negligible
negative,nemesis
negative,nettle
negative,nettlesome
neutral,nevertheless
negative,nervous
negative,nervously
negative,nervousness
negative,neurotic
negative,neurotically
positive,neutralize
positive,nice
positive,nicely
positive,nifty
negative,niggle
negative,nightmare
negative,nightmarish
negative,nightmarishly
positive,nimble
negative,nix
positive,noble
positive,nobly
negative,noisy
negative,non-confidence
negative,non-confidence
positive,non-violence
positive,non-violent
negative,nonexistent
negative,nonsense
neutral,nonviolent
positive,normal
negative,nosey
positive,notable
positive,notable
positive,notably
positive,noteworthy
positive,noteworthy
positive,noticeable
neutral,notion
neutral,notion
negative,notorious
negative,notoriously
positive,novel
positive,nourish
positive,nourishing
positive,nourishment
neutral,nuance
neutral,nuance
neutral,nuances
neutral,nuances
negative,nuisance
negative,nuisance
negative,numb
positive,nurture
positive,nurturing
positive,nurturing
positive,oasis
positive,obedience
positive,obedient
positive,obediently
positive,obey
negative,obese
negative,obese
negative,object
negative,objection
negative,objection
negative,objectionable
negative,objections
negative,objections
positive,objective
positive,objectively
neutral,obligation
neutral,obligation
positive,obliged
negative,oblique
negative,obliterate
negative,obliterated
negative,oblivious
negative,oblivious
negative,obnoxious
negative,obnoxiously
negative,obscene
negative,obscenely
negative,obscenity
negative,obscure
negative,obscure
negative,obscurity
negative,obsess
negative,obsession
negative,obsessions
negative,obsessive
negative,obsessively
negative,obsessiveness
negative,obsolete
negative,obstacle
negative,obstacle
negative,obstinate
negative,obstinately
negative,obstruct
negative,obstruction
negative,obtrusive
negative,obtuse
positive,obviate
neutral,obvious
neutral,obvious
neutral,obvious
negative,obviously
negative,odd
negative,odd
negative,odder
negative,oddest
negative,oddities
negative,oddities
negative,oddity
negative,oddly
positive,offbeat
negative,offence
negative,offence
negative,offend
negative,offend
negative,offending
negative,offenses
negative,offenses
negative,offensive
negative,offensive
negative,offensive
negative,offensively
negative,offensiveness
negative,officious
positive,offset
neutral,oh
positive,okay
positive,okay
neutral,olympic
negative,ominous
negative,ominously
negative,omission
negative,omit
negative,one-side
negative,one-sided
negative,onerous
negative,onerously
negative,onslaught
negative,onslaught
positive,onward
positive,onward
positive,open
positive,openly
neutral,open-ended
positive,openness
positive,openness
neutral,opinion
neutral,opinion
negative,opinionated
neutral,opinions
neutral,opinions
negative,opponent
positive,opportune
positive,opportunity
negative,opportunistic
negative,oppose
negative,opposition
negative,opposition
negative,oppositions
negative,oppositions
negative,oppress
negative,oppression
negative,oppression
negative,oppressive
negative,oppressively
negative,oppressiveness
negative,oppressors
negative,oppressors
positive,optimal
positive,optimism
positive,optimistic
positive,opulent
negative,ordeal
positive,orderly
positive,original
positive,originality
negative,orphan
neutral,orthodoxy
negative,ostracize
neutral,ought
negative,outbreak
negative,outburst
negative,outburst
negative,outbursts
negative,outbursts
negative,outcast
negative,outcry
negative,outdated
positive,outdo
positive,outgoing
negative,outlaw
neutral,outlook
neutral,outlook
negative,outmoded
negative,outrage
negative,outrage
negative,outraged
negative,outrageous
negative,outrageous
negative,outrageously
negative,outrageousness
negative,outrages
neutral,outright
positive,outshine
negative,outsider
positive,outsmart
neutral,outspoken
neutral,outspoken
positive,outstanding
positive,outstandingly
positive,outstrip
positive,outwit
positive,ovation
positive,ovation
negative,over-acted
negative,over-valuation
negative,over-valuation
positive,overachiever
negative,overact
negative,overact
negative,overacted
negative,overawe
negative,overbalance
negative,overbalanced
negative,overbearing
negative,overbearingly
negative,overblown
negative,overcome
negative,overdo
negative,overdone
negative,overdue
negative,overemphasize
positive,overjoyed
negative,overkill
negative,overlook
negative,overplay
negative,overpower
negative,overreach
negative,overrun
negative,overshadow
negative,oversight
negative,oversimplification
negative,oversimplified
negative,oversimplify
negative,oversized
negative,overstate
negative,overstatement
negative,overstatement
negative,overstatements
neutral,overt
negative,overtaxed
negative,overthrow
negative,overturn
positive,overture
positive,overture
neutral,overtures
neutral,overtures
negative,overwhelm
negative,overwhelming
negative,overwhelmingly
negative,overworked
negative,overzealous
negative,overzealously
positive,pacifist
positive,pacifists
positive,pacifists
neutral,pacify
negative,pain
negative,pain
negative,pain
negative,painful
negative,painfully
positive,painless
positive,painlessly
negative,pains
negative,pains
positive,painstaking
positive,painstakingly
positive,palatable
positive,palatial
negative,pale
negative,pale
positive,palliate
negative,paltry
positive,pamper
negative,pan
negative,pandemonium
negative,panic
negative,panic
negative,panicky
positive,paradise
negative,paradoxical
negative,paradoxically
negative,paralize
negative,paralyzed
positive,paramount
negative,paranoia
negative,paranoid
negative,parasite
positive,pardon
negative,pariah
negative,parody
negative,partiality
negative,partiality
neutral,particular
neutral,particularly
negative,partisan
negative,partisan
negative,partisans
negative,partisans
negative,passe
positive,passion
positive,passionate
positive,passionately
negative,passive
negative,passive
negative,passiveness
negative,passiveness
negative,pathetic
negative,pathetically
positive,patience
positive,patient
positive,patient
positive,patient
positive,patiently
positive,patriot
positive,patriotic
negative,patronize
negative,paucity
negative,paucity
negative,pauper
negative,paupers
negative,paupers
negative,payback
negative,payback
positive,peace
positive,peace
positive,peaceable
positive,peaceful
positive,peaceful
positive,peacefully
positive,peacekeepers
positive,peacekeepers
negative,peculiar
negative,peculiarly
negative,pedantic
negative,pedestrian
positive,peerless
negative,peeve
negative,peeved
negative,peevish
negative,peevishly
negative,penalize
negative,penalty
negative,penalty
positive,penetrating
positive,penitent
neutral,perceptions
neutral,perceptions
positive,perceptive
positive,perfect
positive,perfect
positive,perfect
positive,perfection
positive,perfectly
negative,perfidious
negative,perfidity
negative,perfunctory
negative,perfunctory
neutral,perhaps
negative,peril
negative,perilous
negative,perilously
negative,peripheral
negative,perish
positive,permissible
negative,pernicious
negative,perplex
negative,perplexed
negative,perplexing
negative,perplexity
negative,persecute
negative,persecution
negative,persecution
positive,perseverance
positive,persevere
neutral,persistence
neutral,persistence
positive,persistent
positive,persistent
positive,personages
positive,personages
positive,personality
positive,personality
neutral,perspective
neutral,perspective
positive,perspicuous
positive,perspicuously
positive,persuade
positive,persuasive
positive,persuasive
positive,persuasively
negative,pertinacious
negative,pertinaciously
negative,pertinacity
positive,pertinent
negative,perturb
negative,perturbed
negative,pervasive
negative,pervasive
negative,perverse
negative,perversely
negative,perversion
negative,perversity
negative,pervert
negative,perverted
negative,pessimism
negative,pessimistic
negative,pessimistically
negative,pest
negative,pestilent
negative,petrify
negative,petrified
negative,pettifog
negative,petty
positive,phenomenal
positive,phenomenally
neutral,philosophize
negative,phobia
negative,phobic
negative,phony
negative,picky
positive,picturesque
positive,piety
negative,pillage
positive,pillar
positive,pillar
negative,pillory
negative,pinch
negative,pinch
negative,pine
positive,pinnacle
positive,pious
negative,pique
positive,pithy
positive,pithy
negative,pitiable
negative,pitiful
negative,pitifully
negative,pitiless
negative,pitilessly
negative,pittance
negative,pity
negative,pity
neutral,pivotal
positive,placate
positive,placid
negative,plagiarize
negative,plague
negative,plague
negative,plague
positive,plain
positive,plainly
positive,plausibility
positive,plausible
neutral,player
neutral,player
positive,playful
positive,playfully
negative,plaything
negative,plaything
both,plead
both,pleading
both,pleadingly
negative,plea
negative,pleas
negative,pleas
positive,pleasant
positive,pleasantly
positive,please
positive,pleased
positive,pleasing
positive,pleasingly
positive,pleasurable
positive,pleasurably
positive,pleasure
positive,pleasure
negative,plebeian
positive,pledge
positive,pledge
positive,pledges
positive,pledges
neutral,plenary
positive,plentiful
positive,plenty
negative,plight
negative,plot
negative,plotters
negative,plotters
negative,ploy
negative,ploy
negative,plunder
negative,plunderer
positive,plush
positive,poetic
positive,poeticize
positive,poignant
neutral,point
neutral,point
negative,pointless
negative,pointlessly
positive,poise
positive,poised
negative,poison
negative,poison
negative,poisonous
negative,poisonously
negative,polarisation
negative,polarisation
negative,polemize
positive,polished
positive,polite
positive,politeness
negative,pollute
negative,polluter
negative,polluter
negative,polluters
negative,polluters
negative,polution
negative,pompous
neutral,ponder
negative,poor
negative,poorly
positive,popular
positive,popular
positive,popularity
positive,popularity
positive,portable
positive,posh
neutral,position
neutral,position
positive,positive
positive,positiveness
positive,positively
neutral,possibility
neutral,possibility
neutral,possible
neutral,possibly
positive,posterity
neutral,posture
neutral,posture
negative,posturing
negative,posturing
positive,potent
positive,potential
positive,potential
negative,pout
negative,poverty
neutral,power
